id,val,epsilon,univ,query,time_update,time_query,mem_usage,comp_count,comp_mem_avg,value,weight
5,5,0.05,10000,1666,615329,80663,28603320,0,0,3556388,3575412
1,5,0.05,100000,16666,608687,81138,28617888,0,0,3576277,3577233
9,7,0.01,10000,1249,619655,88351,24744088,0,0,2332892,3093008
7,6,0.1,100000,12499,617029,114894,28177448,0,0,3421797,3522178
1,7,0.1,1000000,124999,614997,112017,28248248,0,0,3435561,3531028
2,6,0.01,1000000,499999,614495,116975,28412664,0,0,3539237,3551580
2,5,0.05,1000000,499999,607407,77754,28618392,0,0,3577294,3577296
1,4,0.05,100000,24999,605359,79928,28617720,0,0,3576577,3577212
4,3,0.1,100000,24999,598560,36793,28618392,0,0,3577296,3577296
4,6,0.2,1000000,249999,616029,115458,28412664,0,0,3531027,3551580
7,7,0.1,100000,49999,616319,107504,27368832,0,0,3355711,3421101
8,3,0.01,10000,2499,599109,36782,28618392,0,0,3577296,3577296
2,5,0.1,1000000,999999,607570,78864,28618392,0,0,3577296,3577296
6,0,0.05,1000000,499999,626562,90514,18716496,0,0,1216912,2339559
8,3,0.2,100000,16666,595898,36556,28618392,0,0,3577296,3577296
5,0,0.05,1000000,999999,622507,91698,18716496,0,0,2339557,2339559
1,0,0.1,1000000,999999,622296,92081,18716496,0,0,2339557,2339559
5,5,0.01,1000000,124999,604301,78485,28618392,0,0,3577259,3577296
3,5,0.01,100000,12499,608328,81326,28617888,0,0,3575864,3577233
9,6,0.05,10000,9999,618466,105989,27125304,0,0,3390637,3390660
3,3,0.05,10000,4999,607476,37128,28618392,0,0,3577296,3577296
0,6,0.05,10000,4999,616954,106675,27125304,0,0,3227578,3390660
5,3,0.05,100000,99999,604394,36594,28618392,0,0,3577296,3577296
3,6,0.2,1000000,499999,618023,116289,28412664,0,0,3539237,3551580
4,0,0.1,10000,4999,619163,737,192152,0,0,12041,24016
0,3,0.05,100000,16666,601099,37180,28618392,0,0,3577296,3577296
7,6,0.2,1000000,999999,615042,116726,28412664,0,0,3551580,3551580
5,7,0.2,10000,9999,615474,89171,24744088,0,0,3092953,3093008
5,0,0.1,10000,2499,632359,696,192152,0,0,5916,24016
7,5,0.1,10000,2499,609048,81148,28603320,0,0,3564911,3575412
1,0,0.2,1000000,124999,626417,90752,18716496,0,0,315016,2339559
5,0,0.01,10000,1249,616605,676,192152,0,0,3021,24016
6,0,0.1,100000,49999,619953,9711,2114328,0,0,142496,264288
3,4,0.01,1000000,499999,609341,79824,28618392,0,0,3577296,3577296
7,3,0.01,1000000,124999,600635,36704,28618392,0,0,3577296,3577296
0,3,0.2,1000000,999999,598291,36551,28618392,0,0,3577296,3577296
9,7,0.01,1000000,124999,622978,112660,28248248,0,0,3435561,3531028
3,7,0.2,100000,16666,620168,107109,27368832,0,0,3203628,3421101
9,4,0.05,10000,1249,602599,77781,28602776,0,0,3547660,3575344
9,7,0.2,100000,49999,615896,107651,27368832,0,0,3355711,3421101
2,4,0.05,10000,1249,604466,77515,28602776,0,0,3547660,3575344
8,7,0.1,100000,99999,616304,106966,27368832,0,0,3421101,3421101
7,0,0.05,100000,24999,615078,9567,2114328,0,0,79057,264288
9,3,0.05,100000,49999,596083,36551,28618392,0,0,3577296,3577296
7,6,0.1,100000,49999,615150,115812,28177448,0,0,3509476,3522178
9,5,0.01,10000,1666,605818,82257,28603320,0,0,3556388,3575412
4,6,0.01,10000,1666,619030,105592,27125304,0,0,2647545,3390660
6,6,0.2,1000000,499999,613335,116157,28412664,0,0,3539237,3551580
4,7,0.1,1000000,124999,616779,113407,28248248,0,0,3435561,3531028
4,0,0.1,10000,9999,614398,716,192152,0,0,24013,24016
4,0,0.05,100000,49999,615525,9576,2114328,0,0,142496,264288
3,3,0.01,1000000,999999,598045,37312,28618392,0,0,3577296,3577296
4,3,0.01,1000000,999999,608821,37664,28618392,0,0,3577296,3577296
3,3,0.2,10000,1666,600615,36634,28618392,0,0,3577296,3577296
4,3,0.1,100000,12499,598034,37737,28618392,0,0,3577296,3577296
1,6,0.05,1000000,166666,619403,115684,28412664,0,0,3527618,3551580
9,7,0.2,1000000,124999,616440,112494,28248248,0,0,3435561,3531028
6,7,0.1,1000000,166666,618425,112748,28248248,0,0,3452916,3531028
1,7,0.05,10000,2499,616717,88951,24744088,0,0,2560434,3093008
5,4,0.01,100000,99999,603903,80191,28617720,0,0,3577212,3577212
4,7,0.1,10000,9999,619634,88644,24744088,0,0,3092953,3093008
6,6,0.2,1000000,166666,614929,116952,28412664,0,0,3527618,3551580
5,6,0.05,1000000,124999,616422,115572,28412664,0,0,3524788,3551580
8,0,0.05,10000,9999,619180,713,192152,0,0,24013,24016
3,6,0.01,100000,99999,617711,113582,28177448,0,0,3522178,3522178
7,0,0.2,10000,9999,617186,716,192152,0,0,24013,24016
9,3,0.1,10000,1666,596416,36487,28618392,0,0,3577296,3577296
0,5,0.05,100000,16666,617193,81097,28617888,0,0,3576277,3577233
0,7,0.01,100000,24999,616310,107916,27368832,0,0,3273316,3421101
6,7,0.2,100000,24999,613833,106761,27368832,0,0,3273316,3421101
3,5,0.1,1000000,499999,603971,78910,28618392,0,0,3577294,3577296
2,3,0.1,10000,9999,596575,36444,28618392,0,0,3577296,3577296
1,7,0.05,100000,24999,613892,107313,27368832,0,0,3273316,3421101
6,6,0.01,1000000,249999,616101,115894,28412664,0,0,3531027,3551580
2,5,0.01,10000,4999,604262,79938,28603320,0,0,3571916,3575412
1,4,0.2,10000,1666,603185,78361,28602776,0,0,3558302,3575344
6,5,0.1,100000,16666,609008,81369,28617888,0,0,3576277,3577233
4,4,0.01,10000,4999,615991,80318,28602776,0,0,3572608,3575344
4,6,0.01,10000,1249,620068,105201,27125304,0,0,2454402,3390660
1,7,0.1,1000000,999999,615494,112297,28248248,0,0,3531028,3531028
2,0,0.05,1000000,499999,624234,91264,18716496,0,0,1216912,2339559
8,7,0.05,10000,9999,616878,88136,24744088,0,0,3092953,3093008
0,6,0.1,1000000,166666,616757,116084,28412664,0,0,3527618,3551580
6,6,0.01,1000000,166666,612512,116082,28412664,0,0,3527618,3551580
9,0,0.01,100000,12499,623061,9693,2114328,0,0,29808,264288
2,7,0.05,1000000,499999,618159,112112,28248248,0,0,3505738,3531028
9,5,0.05,10000,9999,605901,79800,28603320,0,0,3575410,3575412
3,5,0.05,100000,99999,603703,80652,28617888,0,0,3577233,3577233
1,3,0.01,1000000,499999,594240,36752,28618392,0,0,3577296,3577296
6,0,0.2,1000000,999999,621284,90813,18716496,0,0,2339557,2339559
9,3,0.2,10000,4999,596947,36606,28618392,0,0,3577296,3577296
7,4,0.2,10000,1666,602046,78477,28602776,0,0,3558302,3575344
3,3,0.05,1000000,249999,597118,36487,28618392,0,0,3577296,3577296
6,6,0.1,1000000,166666,615174,116487,28412664,0,0,3527618,3551580
6,7,0.01,10000,1666,618248,88095,24744088,0,0,2428904,3093008
0,6,0.01,10000,9999,612043,106085,27125304,0,0,3390637,3390660
0,5,0.2,1000000,124999,604383,77912,28618392,0,0,3577259,3577296
4,0,0.2,100000,99999,615988,9646,2114328,0,0,264286,264288
1,3,0.01,10000,2499,597310,36635,28618392,0,0,3577296,3577296
5,0,0.1,100000,99999,619316,9764,2114328,0,0,264286,264288
4,7,0.2,10000,1666,630625,90513,24744088,0,0,2428904,3093008
5,7,0.05,1000000,166666,627545,113172,28248248,0,0,3452916,3531028
6,5,0.01,100000,49999,609233,82679,28617888,0,0,3577025,3577233
7,5,0.1,10000,4999,612197,81304,28603320,0,0,3571916,3575412
2,5,0.1,10000,9999,613659,82404,28603320,0,0,3575410,3575412
9,3,0.1,1000000,124999,611637,37609,28618392,0,0,3577296,3577296
9,7,0.2,100000,12499,623183,108592,27368832,0,0,3150124,3421101
4,6,0.01,1000000,249999,620013,117330,28412664,0,0,3531027,3551580
3,5,0.1,100000,49999,613725,82163,28617888,0,0,3577025,3577233
7,5,0.01,1000000,499999,610893,79698,28618392,0,0,3577294,3577296
3,0,0.2,1000000,166666,630286,89837,18716496,0,0,406042,2339559
8,6,0.05,100000,16666,615323,114550,28177448,0,0,3452021,3522178
5,0,0.2,10000,4999,612652,700,192152,0,0,12041,24016
7,4,0.1,10000,9999,601707,77308,28602776,0,0,3575342,3575344
8,7,0.05,10000,1666,616545,87786,24744088,0,0,2428904,3093008
4,7,0.1,1000000,166666,614451,112577,28248248,0,0,3452916,3531028
2,3,0.05,10000,9999,596263,36590,28618392,0,0,3577296,3577296
9,7,0.1,1000000,124999,619266,113029,28248248,0,0,3435561,3531028
7,5,0.1,100000,12499,602263,81103,28617888,0,0,3575864,3577233
3,7,0.01,10000,9999,616694,88333,24744088,0,0,3092953,3093008
8,5,0.1,100000,99999,604081,80687,28617888,0,0,3577233,3577233
8,3,0.01,1000000,124999,595999,37040,28618392,0,0,3577296,3577296
6,7,0.2,1000000,124999,617081,114233,28248248,0,0,3435561,3531028
7,3,0.05,1000000,124999,601225,37258,28618392,0,0,3577296,3577296
1,3,0.2,10000,2499,599755,36587,28618392,0,0,3577296,3577296
6,0,0.05,1000000,124999,627402,91334,18716496,0,0,315016,2339559
9,5,0.1,10000,1249,605534,80991,28603320,0,0,3547772,3575412
9,5,0.1,1000000,166666,603610,78471,28618392,0,0,3577279,3577296
9,7,0.2,100000,24999,614286,106431,27368832,0,0,3273316,3421101
1,6,0.2,1000000,999999,612981,116117,28412664,0,0,3551580,3551580
6,6,0.1,10000,4999,612875,105817,27125304,0,0,3227578,3390660
6,7,0.05,100000,16666,615112,106750,27368832,0,0,3203628,3421101
0,5,0.1,10000,9999,602697,80293,28603320,0,0,3575410,3575412
3,6,0.05,10000,9999,617524,105564,27125304,0,0,3390637,3390660
8,7,0.2,1000000,499999,614944,112005,28248248,0,0,3505738,3531028
7,0,0.05,100000,49999,616263,9613,2114328,0,0,142496,264288
5,6,0.01,10000,9999,612749,105171,27125304,0,0,3390637,3390660
2,7,0.05,1000000,249999,614834,112651,28248248,0,0,3474855,3531028
7,5,0.01,1000000,166666,603847,77883,28618392,0,0,3577279,3577296
0,0,0.01,100000,49999,616934,9683,2114328,0,0,142496,264288
2,6,0.05,100000,99999,613123,114554,28177448,0,0,3522178,3522178
5,0,0.2,10000,1249,613728,718,192152,0,0,3021,24016
4,0,0.2,1000000,124999,622708,89786,18716496,0,0,315016,2339559
3,4,0.1,100000,16666,605144,79869,28617720,0,0,3576197,3577212
4,4,0.01,10000,1249,602543,77987,28602776,0,0,3547660,3575344
1,6,0.1,1000000,249999,613554,116653,28412664,0,0,3531027,3551580
5,7,0.2,10000,2499,616096,87506,24744088,0,0,2560434,3093008
3,3,0.1,10000,4999,651882,36534,28618392,0,0,3577296,3577296
4,5,0.05,1000000,499999,604277,77841,28618392,0,0,3577294,3577296
5,5,0.1,10000,2499,606978,80176,28603320,0,0,3564911,3575412
4,4,0.01,10000,1666,602108,77717,28602776,0,0,3558302,3575344
4,5,0.1,1000000,499999,606815,77464,28618392,0,0,3577294,3577296
9,0,0.01,1000000,499999,622868,90697,18716496,0,0,1216912,2339559
5,0,0.1,100000,24999,619640,9606,2114328,0,0,79057,264288
1,6,0.2,100000,24999,614737,113654,28177448,0,0,3482451,3522178
4,7,0.2,100000,16666,616285,106964,27368832,0,0,3203628,3421101
6,6,0.1,1000000,499999,616486,115406,28412664,0,0,3539237,3551580
2,4,0.2,10000,2499,600923,77695,28602776,0,0,3566981,3575344
5,5,0.05,10000,9999,604526,80192,28603320,0,0,3575410,3575412
4,6,0.01,100000,99999,614190,113581,28177448,0,0,3522178,3522178
3,3,0.01,1000000,249999,595425,36905,28618392,0,0,3577296,3577296
8,0,0.2,10000,9999,614542,698,192152,0,0,24013,24016
3,6,0.05,10000,4999,615941,105401,27125304,0,0,3227578,3390660
7,3,0.1,1000000,249999,598879,38347,28618392,0,0,3577296,3577296
1,5,0.05,100000,12499,608594,81123,28617888,0,0,3575864,3577233
3,6,0.01,1000000,499999,614549,116700,28412664,0,0,3539237,3551580
7,5,0.05,100000,99999,606972,81091,28617888,0,0,3577233,3577233
5,4,0.01,100000,16666,602349,85337,28617720,0,0,3576197,3577212
2,5,0.05,1000000,124999,615655,79701,28618392,0,0,3577259,3577296
8,4,0.1,1000000,999999,611424,90032,28618392,0,0,3577296,3577296
1,4,0.01,10000,1249,617708,78968,28602776,0,0,3547660,3575344
2,6,0.05,100000,49999,645908,116949,28177448,0,0,3509476,3522178
1,4,0.2,10000,9999,613864,78386,28602776,0,0,3575342,3575344
8,3,0.2,1000000,499999,606969,36774,28618392,0,0,3577296,3577296
7,0,0.01,1000000,166666,625336,90613,18716496,0,0,406042,2339559
0,0,0.05,100000,99999,616573,9704,2114328,0,0,264286,264288
6,5,0.05,1000000,124999,603829,77994,28618392,0,0,3577259,3577296
4,4,0.2,10000,4999,602656,77847,28602776,0,0,3572608,3575344
6,0,0.2,10000,1249,672258,694,192152,0,0,3021,24016
5,7,0.05,10000,1666,616283,88426,24744088,0,0,2428904,3093008
0,5,0.1,100000,99999,608049,80407,28617888,0,0,3577233,3577233
1,5,0.01,10000,2499,605739,80667,28603320,0,0,3564911,3575412
9,5,0.1,1000000,124999,606560,78601,28618392,0,0,3577259,3577296
1,5,0.1,10000,9999,603797,80158,28603320,0,0,3575410,3575412
0,3,0.05,1000000,166666,598926,36811,28618392,0,0,3577296,3577296
6,5,0.2,1000000,999999,606571,79144,28618392,0,0,3577296,3577296
5,7,0.1,100000,99999,614852,107017,27368832,0,0,3421101,3421101
6,0,0.01,100000,16666,616878,9541,2114328,0,0,50808,264288
8,5,0.01,10000,4999,604096,80497,28603320,0,0,3571916,3575412
8,0,0.05,10000,2499,613456,684,192152,0,0,5916,24016
8,7,0.01,100000,12499,615742,109383,27368832,0,0,3150124,3421101
7,0,0.05,100000,99999,618050,9710,2114328,0,0,264286,264288
3,3,0.01,10000,4999,595862,36382,28618392,0,0,3577296,3577296
3,4,0.01,10000,2499,602564,77544,28602776,0,0,3566981,3575344
0,3,0.1,1000000,499999,596871,36681,28618392,0,0,3577296,3577296
9,5,0.1,10000,1666,606716,80096,28603320,0,0,3556388,3575412
9,6,0.01,1000000,999999,616943,116290,28412664,0,0,3551580,3551580
5,3,0.2,10000,4999,603391,37024,28618392,0,0,3577296,3577296
0,7,0.2,10000,4999,614422,87756,24744088,0,0,2853787,3093008
1,7,0.1,100000,12499,615727,106734,27368832,0,0,3150124,3421101
7,7,0.05,1000000,124999,615314,112256,28248248,0,0,3435561,3531028
3,3,0.2,100000,49999,596363,36496,28618392,0,0,3577296,3577296
8,0,0.01,10000,4999,613971,695,192152,0,0,12041,24016
6,4,0.2,100000,49999,602655,79226,28617720,0,0,3576994,3577212
1,7,0.01,100000,12499,615414,107224,27368832,0,0,3150124,3421101
0,0,0.05,100000,16666,618393,9567,2114328,0,0,50808,264288
4,6,0.01,100000,12499,612878,114534,28177448,0,0,3421797,3522178
8,6,0.1,1000000,166666,627619,117029,28412664,0,0,3527618,3551580
6,3,0.1,1000000,166666,612302,37206,28618392,0,0,3577296,3577296
7,5,0.2,100000,16666,607967,83633,28617888,0,0,3576277,3577233
7,5,0.2,1000000,124999,614594,79826,28618392,0,0,3577259,3577296
1,5,0.01,100000,99999,611694,82401,28617888,0,0,3577233,3577233
9,4,0.01,100000,49999,610022,80575,28617720,0,0,3576994,3577212
8,4,0.1,10000,2499,610059,78577,28602776,0,0,3566981,3575344
5,3,0.05,10000,1249,602441,37401,28618392,0,0,3577296,3577296
4,6,0.05,100000,24999,616951,114507,28177448,0,0,3482451,3522178
9,7,0.01,10000,4999,623083,89936,24744088,0,0,2853787,3093008
2,5,0.05,100000,49999,609327,81828,28617888,0,0,3577025,3577233
2,3,0.05,1000000,999999,598567,36639,28618392,0,0,3577296,3577296
3,6,0.01,1000000,166666,619850,115429,28412664,0,0,3527618,3551580
6,6,0.2,1000000,999999,614656,116066,28412664,0,0,3551580,3551580
9,0,0.2,10000,4999,617070,700,192152,0,0,12041,24016
1,3,0.01,1000000,166666,596488,36548,28618392,0,0,3577296,3577296
9,7,0.2,1000000,499999,620424,112255,28248248,0,0,3505738,3531028
9,0,0.2,10000,1249,613055,708,192152,0,0,3021,24016
1,6,0.1,1000000,999999,619985,116423,28412664,0,0,3551580,3551580
2,5,0.05,100000,16666,604627,80689,28617888,0,0,3576277,3577233
8,0,0.01,100000,16666,615612,9603,2114328,0,0,50808,264288
5,0,0.01,100000,24999,618459,9706,2114328,0,0,79057,264288
9,0,0.01,10000,1249,613739,701,192152,0,0,3021,24016
1,3,0.1,100000,49999,597016,36643,28618392,0,0,3577296,3577296
1,5,0.1,1000000,249999,603238,78143,28618392,0,0,3577286,3577296
7,4,0.01,1000000,499999,602686,79278,28618392,0,0,3577296,3577296
4,3,0.05,100000,12499,596625,36963,28618392,0,0,3577296,3577296
8,4,0.01,100000,12499,603562,80269,28617720,0,0,3575751,3577212
7,0,0.2,10000,4999,614461,691,192152,0,0,12041,24016
9,0,0.1,1000000,999999,621012,91091,18716496,0,0,2339557,2339559
3,5,0.01,1000000,499999,604564,77519,28618392,0,0,3577294,3577296
8,3,0.2,1000000,124999,596974,37580,28618392,0,0,3577296,3577296
8,7,0.2,100000,24999,625150,109412,27368832,0,0,3273316,3421101
7,7,0.01,100000,12499,618903,108094,27368832,0,0,3150124,3421101
0,4,0.2,10000,9999,604756,78636,28602776,0,0,3575342,3575344
5,5,0.2,100000,24999,604623,80604,28617888,0,0,3576628,3577233
3,6,0.2,100000,12499,615206,114081,28177448,0,0,3421797,3522178
1,0,0.1,100000,24999,617238,9573,2114328,0,0,79057,264288
1,5,0.2,10000,1666,607368,80542,28603320,0,0,3556388,3575412
1,7,0.05,10000,9999,614377,88539,24744088,0,0,3092953,3093008
3,6,0.1,100000,12499,613735,114849,28177448,0,0,3421797,3522178
0,6,0.01,100000,12499,620754,114920,28177448,0,0,3421797,3522178
5,7,0.01,10000,1666,615974,87409,24744088,0,0,2428904,3093008
8,3,0.01,10000,9999,596619,36848,28618392,0,0,3577296,3577296
2,7,0.05,1000000,124999,616185,112934,28248248,0,0,3435561,3531028
9,5,0.1,100000,16666,605404,80702,28617888,0,0,3576277,3577233
8,0,0.01,1000000,166666,620728,90576,18716496,0,0,406042,2339559
8,5,0.01,1000000,249999,606652,78122,28618392,0,0,3577286,3577296
7,0,0.2,100000,12499,617484,9593,2114328,0,0,29808,264288
4,0,0.01,10000,2499,614671,716,192152,0,0,5916,24016
3,0,0.01,1000000,124999,623971,90411,18716496,0,0,315016,2339559
9,4,0.05,100000,24999,603176,78833,28617720,0,0,3576577,3577212
2,3,0.01,100000,16666,598796,36806,28618392,0,0,3577296,3577296
8,0,0.2,100000,49999,616164,9610,2114328,0,0,142496,264288
6,6,0.01,100000,99999,611647,114970,28177448,0,0,3522178,3522178
2,5,0.01,10000,9999,604815,79782,28603320,0,0,3575410,3575412
0,5,0.1,10000,1666,607535,79989,28603320,0,0,3556388,3575412
6,4,0.2,100000,24999,603831,79398,28617720,0,0,3576577,3577212
9,4,0.05,100000,49999,602665,80102,28617720,0,0,3576994,3577212
5,3,0.05,100000,12499,597324,36880,28618392,0,0,3577296,3577296
5,5,0.05,100000,12499,606347,81335,28617888,0,0,3575864,3577233
5,6,0.1,10000,2499,619235,105829,27125304,0,0,2899338,3390660
3,5,0.2,1000000,166666,602883,78456,28618392,0,0,3577279,3577296
7,6,0.1,100000,24999,613956,119991,28177448,0,0,3482451,3522178
8,6,0.01,1000000,499999,613891,115422,28412664,0,0,3539237,3551580
7,5,0.2,100000,12499,603765,82676,28617888,0,0,3575864,3577233
5,6,0.01,100000,12499,635991,114597,28177448,0,0,3421797,3522178
4,3,0.01,1000000,249999,597346,36897,28618392,0,0,3577296,3577296
0,6,0.01,100000,99999,627673,116095,28177448,0,0,3522178,3522178
1,0,0.05,100000,12499,633805,9684,2114328,0,0,29808,264288
9,3,0.05,10000,4999,634012,37595,28618392,0,0,3577296,3577296
4,6,0.2,1000000,499999,622242,116605,28412664,0,0,3539237,3551580
4,0,0.1,1000000,166666,640627,91999,18716496,0,0,406042,2339559
1,3,0.2,100000,24999,601274,37941,28618392,0,0,3577296,3577296
9,3,0.01,1000000,999999,600592,36766,28618392,0,0,3577296,3577296
8,6,0.1,1000000,999999,617457,116823,28412664,0,0,3551580,3551580
7,6,0.05,100000,16666,624182,119103,28177448,0,0,3452021,3522178
4,5,0.2,1000000,999999,612101,79791,28618392,0,0,3577296,3577296
6,4,0.1,1000000,499999,607844,79189,28618392,0,0,3577296,3577296
3,7,0.2,10000,9999,614274,88197,24744088,0,0,3092953,3093008
2,4,0.2,1000000,249999,604114,79261,28618392,0,0,3577292,3577296
5,6,0.1,10000,1666,615369,105447,27125304,0,0,2647545,3390660
7,6,0.1,1000000,124999,615483,116298,28412664,0,0,3524788,3551580
9,4,0.01,1000000,166666,603995,79036,28618392,0,0,3577276,3577296
8,3,0.05,10000,1666,596968,37060,28618392,0,0,3577296,3577296
0,0,0.2,10000,2499,615593,689,192152,0,0,5916,24016
4,5,0.2,100000,24999,608327,81490,28617888,0,0,3576628,3577233
8,7,0.2,100000,49999,618505,107540,27368832,0,0,3355711,3421101
9,3,0.01,10000,2499,595996,36764,28618392,0,0,3577296,3577296
8,7,0.01,1000000,999999,615989,112805,28248248,0,0,3531028,3531028
4,5,0.1,10000,4999,603359,79620,28603320,0,0,3571916,3575412
2,0,0.05,100000,24999,619327,9487,2114328,0,0,79057,264288
0,5,0.2,1000000,249999,606195,78218,28618392,0,0,3577286,3577296
9,3,0.2,100000,12499,595573,36578,28618392,0,0,3577296,3577296
9,6,0.1,100000,16666,615356,114006,28177448,0,0,3452021,3522178
5,3,0.2,10000,1666,595864,36333,28618392,0,0,3577296,3577296
0,7,0.2,10000,1249,615366,87367,24744088,0,0,2332892,3093008
9,7,0.2,10000,2499,632066,88841,24744088,0,0,2560434,3093008
7,7,0.05,10000,4999,615846,87746,24744088,0,0,2853787,3093008
6,6,0.01,100000,49999,611977,114701,28177448,0,0,3509476,3522178
1,3,0.01,1000000,249999,598298,36439,28618392,0,0,3577296,3577296
9,6,0.2,10000,9999,622941,106616,27125304,0,0,3390637,3390660
5,3,0.01,100000,16666,615819,37378,28618392,0,0,3577296,3577296
5,3,0.05,100000,49999,603038,37802,28618392,0,0,3577296,3577296
4,4,0.1,10000,2499,610703,81559,28602776,0,0,3566981,3575344
5,7,0.2,10000,4999,648471,89264,24744088,0,0,2853787,3093008
0,6,0.01,1000000,499999,622663,116818,28412664,0,0,3539237,3551580
3,6,0.01,1000000,249999,619200,122127,28412664,0,0,3531027,3551580
2,6,0.1,10000,2499,632471,110685,27125304,0,0,2899338,3390660
1,6,0.05,100000,24999,628148,116922,28177448,0,0,3482451,3522178
3,4,0.2,100000,24999,607594,81740,28617720,0,0,3576577,3577212
1,5,0.1,100000,99999,610191,82014,28617888,0,0,3577233,3577233
4,0,0.1,100000,24999,620588,9635,2114328,0,0,79057,264288
2,5,0.2,1000000,999999,649885,87252,28618392,0,0,3577296,3577296
8,4,0.05,1000000,124999,633738,82153,28618392,0,0,3577251,3577296
5,6,0.2,1000000,999999,619154,116178,28412664,0,0,3551580,3551580
4,5,0.01,10000,1249,613130,82699,28603320,0,0,3547772,3575412
7,7,0.01,10000,2499,629731,88571,24744088,0,0,2560434,3093008
2,6,0.1,100000,24999,617273,116250,28177448,0,0,3482451,3522178
7,6,0.1,10000,1249,616582,105807,27125304,0,0,2454402,3390660
0,3,0.1,10000,9999,600779,36857,28618392,0,0,3577296,3577296
1,3,0.01,100000,49999,601547,37279,28618392,0,0,3577296,3577296
1,4,0.1,1000000,999999,615811,79713,28618392,0,0,3577296,3577296
2,7,0.01,1000000,249999,619214,113421,28248248,0,0,3474855,3531028
6,6,0.05,1000000,999999,620017,116381,28412664,0,0,3551580,3551580
4,3,0.2,1000000,249999,600114,37277,28618392,0,0,3577296,3577296
7,5,0.1,10000,9999,608617,79621,28603320,0,0,3575410,3575412
1,6,0.1,100000,49999,614706,115827,28177448,0,0,3509476,3522178
7,0,0.1,1000000,249999,627112,91960,18716496,0,0,611407,2339559
3,6,0.1,10000,1666,618083,106206,27125304,0,0,2647545,3390660
4,3,0.01,100000,12499,598041,36876,28618392,0,0,3577296,3577296
5,3,0.05,10000,2499,602266,36905,28618392,0,0,3577296,3577296
1,7,0.2,1000000,249999,620177,113985,28248248,0,0,3474855,3531028
0,7,0.01,1000000,249999,616578,113102,28248248,0,0,3474855,3531028
1,7,0.2,1000000,999999,622221,112380,28248248,0,0,3531028,3531028
9,6,0.05,100000,12499,618955,114954,28177448,0,0,3421797,3522178
3,0,0.05,1000000,124999,626205,91243,18716496,0,0,315016,2339559
1,4,0.1,10000,9999,606288,77929,28602776,0,0,3575342,3575344
6,7,0.2,10000,1666,614848,88544,24744088,0,0,2428904,3093008
5,0,0.01,1000000,999999,623327,91869,18716496,0,0,2339557,2339559
9,3,0.1,10000,2499,601289,37594,28618392,0,0,3577296,3577296
8,3,0.05,1000000,124999,606861,36802,28618392,0,0,3577296,3577296
2,5,0.01,1000000,124999,607981,78280,28618392,0,0,3577259,3577296
9,0,0.01,10000,9999,616254,702,192152,0,0,24013,24016
1,5,0.05,10000,1666,605669,81256,28603320,0,0,3556388,3575412
1,6,0.2,1000000,249999,618995,116295,28412664,0,0,3531027,3551580
7,6,0.2,10000,1666,613002,105576,27125304,0,0,2647545,3390660
4,0,0.05,100000,99999,618781,9637,2114328,0,0,264286,264288
4,5,0.2,100000,16666,606358,81370,28617888,0,0,3576277,3577233
5,0,0.1,1000000,249999,626455,91461,18716496,0,0,611407,2339559
3,3,0.05,1000000,999999,599163,37659,28618392,0,0,3577296,3577296
1,4,0.1,100000,12499,612292,79688,28617720,0,0,3575751,3577212
0,3,0.01,100000,99999,597238,37810,28618392,0,0,3577296,3577296
5,4,0.1,10000,1666,605343,77922,28602776,0,0,3558302,3575344
1,0,0.01,1000000,499999,625125,90693,18716496,0,0,1216912,2339559
3,6,0.01,1000000,999999,614345,116478,28412664,0,0,3551580,3551580
6,5,0.2,10000,1666,605261,79992,28603320,0,0,3556388,3575412
5,3,0.1,1000000,124999,599231,37036,28618392,0,0,3577296,3577296
6,5,0.01,1000000,999999,610342,80480,28618392,0,0,3577296,3577296
3,3,0.01,100000,12499,601667,36701,28618392,0,0,3577296,3577296
8,5,0.05,10000,1249,606411,79605,28603320,0,0,3547772,3575412
9,3,0.2,10000,2499,598513,36532,28618392,0,0,3577296,3577296
7,6,0.1,10000,9999,613957,105920,27125304,0,0,3390637,3390660
7,5,0.01,10000,1666,606296,80481,28603320,0,0,3556388,3575412
5,5,0.01,1000000,999999,607350,78119,28618392,0,0,3577296,3577296
0,6,0.05,1000000,166666,612785,116344,28412664,0,0,3527618,3551580
5,6,0.2,10000,9999,613404,106236,27125304,0,0,3390637,3390660
9,6,0.1,10000,1666,613732,106033,27125304,0,0,2647545,3390660
0,6,0.1,100000,12499,615995,114774,28177448,0,0,3421797,3522178
3,3,0.2,1000000,999999,595817,36462,28618392,0,0,3577296,3577296
3,6,0.05,100000,16666,619196,114249,28177448,0,0,3452021,3522178
6,0,0.05,100000,12499,620080,9653,2114328,0,0,29808,264288
6,3,0.01,100000,16666,601031,37397,28618392,0,0,3577296,3577296
1,3,0.1,1000000,124999,605047,37014,28618392,0,0,3577296,3577296
5,6,0.01,1000000,999999,617717,120474,28412664,0,0,3551580,3551580
2,6,0.05,10000,4999,617129,105062,27125304,0,0,3227578,3390660
9,0,0.01,1000000,124999,622518,91095,18716496,0,0,315016,2339559
9,5,0.01,100000,16666,609957,82121,28617888,0,0,3576277,3577233
9,5,0.1,1000000,249999,613176,80312,28618392,0,0,3577286,3577296
0,5,0.1,10000,1249,660043,81198,28603320,0,0,3547772,3575412
