id,val,epsilon,univ,query,time_update,time_query,mem_usage,comp_count,comp_mem_avg,value
2,3,0.1,10000,1249,18560653,1,2112,2861767,23,3577295
9,3,0.2,10000,1666,13892692,1,1080,2152038,23,3577295
7,0,0.1,1000000,166666,9735935,1,264,1230864,23,221000
6,3,0.2,1000000,166666,12492251,1,1080,2152038,23,3577295
1,0,0.1,1000000,499999,8534774,1,264,1230864,23,1304823
6,0,0.2,100000,16666,8864460,0,456,122135,23,41697
8,5,0.1,10000,9999,8176955,0,240,17673,23,3268044
6,7,0.1,100000,16666,10457615,1,768,499182,23,3092457
2,4,0.1,10000,9999,9914676,1,600,47274,23,3268279
7,0,0.1,10000,4999,8180100,1,240,13290,23,11260
8,4,0.2,1000000,124999,7956748,1,144,50,22,2866659
7,7,0.05,1000000,249999,13031831,1,1704,832354,23,3444127
1,0,0.01,10000,1249,9371159,1,1872,13613,23,2812
7,5,0.05,1000000,249999,10890354,1,840,458984,23,3450360
5,3,0.05,1000000,249999,22953313,1,4200,3219150,23,3577295
1,6,0.05,10000,4999,10402695,1,1344,295231,23,3142930
0,5,0.1,100000,12499,9340587,1,240,16402,23,3268954
1,0,0.1,1000000,124999,10076865,0,264,1230864,23,221000
6,4,0.1,1000000,166666,8369856,1,624,46957,23,3269255
0,6,0.05,100000,99999,11059946,0,480,234314,23,3522177
1,7,0.2,10000,1666,9772115,0,144,53989,23,2628264
7,0,0.01,100000,99999,10130890,0,2760,136081,23,262026
8,3,0.05,100000,16666,24317267,0,4200,3219150,23,3577295
9,4,0.1,100000,49999,9830929,0,648,46973,23,3269213
7,7,0.01,1000000,999999,24651427,1,8112,1375496,23,3531027
2,0,0.2,10000,9999,8671348,0,168,13283,23,22917
2,7,0.05,100000,12499,14203334,1,1752,865530,23,3183462
7,4,0.2,1000000,124999,8356091,0,144,50,22,2866659
3,0,0.2,100000,99999,7517632,0,456,122135,23,259904
6,5,0.2,10000,1249,9376388,0,312,316,23,2946016
0,7,0.2,10000,9999,9255664,1,144,53989,23,2628264
0,7,0.05,10000,1666,13544092,0,1848,880485,23,2453694
6,4,0.2,10000,9999,8824446,0,144,58,22,2865683
8,6,0.2,10000,4999,8942089,0,168,56,22,3018440
2,3,0.1,1000000,124999,18551067,1,2112,2861767,23,3577295
5,4,0.05,1000000,999999,10512904,0,960,520169,23,3577295
0,0,0.05,10000,2499,8808059,1,432,13317,23,6334
2,0,0.01,100000,16666,9794509,1,2760,136081,23,52365
1,7,0.05,1000000,499999,12447696,0,1704,832354,23,3444127
0,7,0.2,10000,1666,8324603,0,144,53989,23,2628264
3,0,0.2,1000000,999999,10976193,1,168,1224979,23,2225557
9,6,0.1,100000,49999,9237746,1,216,21720,23,3174390
4,3,0.1,10000,1249,21104283,1,2112,2861767,23,3577295
2,3,0.05,100000,24999,26273976,0,4200,3219150,23,3577295
9,5,0.1,1000000,499999,10406686,1,840,16343,23,3268986
4,6,0.05,10000,1666,9137998,1,1344,295231,23,2762264
9,5,0.1,100000,24999,8399692,1,240,16402,23,3268954
7,6,0.05,10000,1249,10246714,1,1344,295231,23,2478007
7,7,0.05,100000,16666,13694949,1,1752,865530,23,3183462
3,3,0.1,100000,12499,20182397,1,2112,2861767,23,3577295
3,6,0.01,10000,1249,25044235,1,5328,1142414,23,2457725
3,4,0.05,10000,2499,12926471,1,984,523495,23,3485855
8,7,0.05,1000000,499999,14794489,0,1704,832354,23,3444127
0,3,0.05,100000,12499,26910214,1,4200,3219150,23,3577295
9,3,0.05,100000,12499,28526854,0,4200,3219150,23,3577295
3,4,0.1,100000,49999,9331734,0,648,46973,23,3269213
3,5,0.1,100000,99999,9170645,0,240,16402,23,3577232
7,3,0.2,100000,99999,13511579,0,1080,2152038,23,3577295
2,7,0.1,10000,4999,12803009,0,816,572654,23,2933085
6,0,0.01,100000,99999,9564348,0,2760,136081,23,262026
3,6,0.2,10000,1666,8854540,0,168,56,22,3018440
0,0,0.1,1000000,124999,10172458,1,264,1230864,23,221000
3,5,0.1,10000,1666,8254448,0,240,17673,23,3268044
8,6,0.01,1000000,166666,25365009,1,4968,1133679,23,3531794
5,5,0.05,1000000,166666,11130027,0,840,458984,23,3450360
3,7,0.1,10000,4999,10441617,0,816,572654,23,2933085
4,4,0.2,100000,49999,8168055,0,144,52,22,2866617
2,6,0.05,10000,1666,9721110,0,1344,295231,23,2762264
8,7,0.05,1000000,166666,12977025,1,1704,832354,23,3444127
7,6,0.2,100000,24999,10219420,1,168,52,22,3023632
7,4,0.05,10000,1249,10958964,0,984,523495,23,3485855
1,5,0.05,100000,99999,10984291,1,840,451585,23,3577232
5,3,0.1,10000,9999,20097781,0,2112,2861767,23,3577295
1,3,0.2,100000,99999,13086793,0,1080,2152038,23,3577295
8,5,0.2,1000000,166666,9680516,1,168,261,23,3064173
0,7,0.1,10000,1666,10813498,1,816,572654,23,2579076
1,6,0.01,10000,4999,27988771,1,5328,1142414,23,3203190
3,5,0.05,100000,49999,11134133,1,840,451585,23,3450329
6,5,0.1,1000000,166666,8701739,1,840,16343,23,3268986
2,7,0.05,10000,9999,15635198,1,1848,880485,23,2977879
2,0,0.01,10000,4999,9280764,1,1872,13613,23,11949
2,5,0.1,10000,1249,10805963,1,240,17673,23,3268044
4,7,0.2,10000,9999,8732191,0,144,53989,23,2628264
1,7,0.1,1000000,166666,10362002,0,768,478743,23,3392804
3,0,0.05,10000,1249,8543205,1,432,13317,23,3774
6,4,0.2,1000000,499999,8939239,1,144,50,22,3577295
4,3,0.1,1000000,249999,24544056,1,2112,2861767,23,3577295
6,5,0.01,10000,9999,33978794,1,9840,1836189,23,3546600
2,5,0.1,100000,99999,8823840,0,240,16402,23,3577232
6,6,0.2,10000,1666,8572406,0,168,56,22,3018440
8,0,0.05,1000000,166666,10326115,1,408,1241820,23,434539
2,3,0.2,1000000,499999,14355981,1,1080,2152038,23,3577295
3,0,0.1,1000000,999999,10206295,1,264,1230864,23,2316668
2,7,0.2,100000,24999,8914123,1,216,9352,23,2953678
5,4,0.2,100000,16666,8435683,0,144,52,22,2866617
7,3,0.05,100000,24999,31966800,0,4200,3219150,23,3577295
6,3,0.1,100000,49999,21998706,0,2112,2861767,23,3577295
3,3,0.05,10000,2499,31938909,1,4200,3219150,23,3577295
9,7,0.2,1000000,166666,8622342,1,144,6642,23,2938482
8,3,0.2,10000,4999,13884075,0,1080,2152038,23,3577295
2,7,0.01,10000,2499,32367113,1,8376,1399236,23,2559736
0,0,0.1,1000000,166666,10000931,0,264,1230864,23,221000
7,5,0.05,1000000,166666,12924209,1,840,458984,23,3450360
1,3,0.2,10000,9999,14428861,0,1080,2152038,23,3577295
3,0,0.05,10000,2499,8972711,1,432,13317,23,6334
3,4,0.2,10000,1666,8710420,0,144,58,22,2865683
9,6,0.01,100000,12499,27472058,0,4992,1118675,23,3396854
4,7,0.1,10000,1249,12470302,1,816,572654,23,2085362
7,7,0.05,10000,1249,13792790,0,1848,880485,23,2453694
1,0,0.2,10000,9999,8565314,0,168,13283,23,22917
3,3,0.2,1000000,249999,13633213,0,1080,2152038,23,3577295
3,6,0.2,100000,16666,9077377,1,168,52,22,3023632
1,3,0.05,100000,24999,32972076,0,4200,3219150,23,3577295
8,6,0.05,10000,4999,12904302,0,1344,295231,23,3142930
3,6,0.2,10000,9999,10719330,1,168,56,22,3018440
6,0,0.05,100000,24999,9259205,1,2064,125529,23,83625
0,3,0.2,10000,2499,14225158,1,1080,2152038,23,3577295
4,4,0.01,10000,2499,37739507,1,10752,1902000,23,3545345
0,6,0.05,1000000,249999,9489828,1,504,213470,23,3420962
8,5,0.1,100000,49999,10535569,0,240,16402,23,3268954
3,7,0.05,1000000,249999,15701673,1,1704,832354,23,3444127
3,7,0.2,1000000,999999,8668810,1,144,6642,23,3531027
6,4,0.05,100000,99999,11235425,0,984,521997,23,3577211
3,0,0.2,1000000,124999,10968670,0,168,1224979,23,374826
3,4,0.05,1000000,166666,11106361,1,960,520169,23,3493284
5,6,0.05,100000,99999,9889604,1,480,234314,23,3522177
6,4,0.05,100000,16666,13918863,0,984,521997,23,3493242
2,7,0.01,100000,24999,35124380,1,8544,1372657,23,3243641
5,7,0.05,10000,9999,16168501,1,1848,880485,23,2977879
1,7,0.01,100000,24999,36729253,0,8544,1372657,23,3243641
6,6,0.2,100000,24999,8834069,1,168,52,22,3023632
9,6,0.01,1000000,249999,30434180,1,4968,1133679,23,3531794
8,3,0.05,100000,12499,35095576,1,4200,3219150,23,3577295
3,3,0.2,10000,9999,14898476,0,1080,2152038,23,3577295
3,3,0.1,100000,24999,22084545,0,2112,2861767,23,3577295
3,7,0.1,100000,12499,10961861,1,768,499182,23,3092457
9,3,0.05,1000000,166666,37235274,0,4200,3219150,23,3577295
1,7,0.1,100000,16666,10666873,0,768,499182,23,3092457
3,4,0.2,100000,49999,9267795,1,144,52,22,2866617
6,6,0.2,10000,1249,8548818,0,168,56,22,2068574
6,5,0.05,10000,2499,12500756,1,840,451213,23,3449418
4,7,0.01,1000000,166666,35336964,0,8112,1375496,23,3435807
7,6,0.1,1000000,499999,9456670,0,240,19941,23,3360932
6,7,0.05,100000,12499,13335945,1,1752,865530,23,3183462
7,4,0.05,10000,2499,11638561,1,984,523495,23,3485855
1,7,0.1,100000,24999,11082102,0,768,499182,23,3092457
3,4,0.05,100000,24999,11431294,1,984,521997,23,3493242
2,0,0.2,100000,12499,9497823,1,456,122135,23,41697
8,5,0.2,1000000,249999,9359797,1,168,261,23,3064173
2,6,0.05,100000,12499,10788650,1,480,234314,23,3400742
7,0,0.2,10000,1249,10354365,1,168,13283,23,3832
5,4,0.1,10000,9999,8894950,1,600,47274,23,3268279
4,5,0.1,100000,24999,9249976,0,240,16402,23,3268954
8,7,0.2,10000,9999,10397404,1,144,53989,23,2628264
0,7,0.2,1000000,124999,9605924,1,144,6642,23,2938482
5,5,0.1,10000,4999,9551350,1,240,17673,23,3268044
4,5,0.05,100000,12499,11905177,0,840,451585,23,3450329
7,7,0.05,100000,99999,14837434,1,1752,865530,23,3421100
7,7,0.05,10000,1666,13650661,1,1848,880485,23,2453694
5,4,0.1,10000,4999,8526040,1,600,47274,23,3268279
1,4,0.05,10000,1666,11247404,1,984,523495,23,3485855
8,0,0.01,100000,12499,9943276,0,2760,136081,23,32127
2,6,0.2,100000,12499,9603182,1,168,52,22,3023632
6,4,0.1,1000000,999999,8650260,0,624,46957,23,3577295
2,7,0.05,10000,1249,13872810,0,1848,880485,23,2453694
4,3,0.2,100000,24999,14945568,1,1080,2152038,23,3577295
5,6,0.05,100000,12499,11543288,1,480,234314,23,3400742
6,6,0.1,100000,16666,9898967,1,216,21720,23,3174390
1,6,0.01,1000000,166666,31658745,0,4968,1133679,23,3531794
4,7,0.05,100000,99999,14053444,0,1752,865530,23,3421100
7,6,0.2,100000,12499,9308516,0,168,52,22,3023632
1,0,0.05,10000,4999,9222163,0,432,13317,23,11631
8,3,0.2,1000000,249999,16451590,1,1080,2152038,23,3577295
9,0,0.01,10000,4999,8817706,1,1872,13613,23,11949
5,0,0.01,100000,49999,9467880,1,2760,136081,23,141190
7,4,0.01,10000,4999,44914160,1,10752,1902000,23,3545345
6,7,0.2,1000000,999999,9867987,0,144,6642,23,3531027
5,6,0.01,100000,49999,33222698,1,4992,1118675,23,3496849
2,3,0.1,1000000,499999,22814149,1,2112,2861767,23,3577295
1,0,0.1,10000,9999,10222783,0,240,13290,23,21804
8,0,0.01,10000,2499,9257214,0,1872,13613,23,5977
9,7,0.1,10000,4999,11118628,1,816,572654,23,2933085
9,7,0.1,1000000,999999,11163074,1,768,478743,23,3531027
7,5,0.2,10000,1666,9795403,1,312,316,23,2946016
3,4,0.01,1000000,124999,45243752,1,10752,1895217,23,3548519
0,4,0.05,10000,1666,11829146,0,984,523495,23,3485855
1,0,0.2,10000,4999,9765553,1,168,13283,23,10322
8,5,0.05,100000,24999,12092484,1,840,451585,23,3450329
7,0,0.05,1000000,249999,11364019,1,408,1241820,23,613375
8,7,0.05,100000,49999,15207651,0,1752,865530,23,3358873
5,0,0.1,1000000,166666,10092254,1,264,1230864,23,221000
2,3,0.1,100000,99999,23510469,0,2112,2861767,23,3577295
0,6,0.05,1000000,499999,11067038,1,504,213470,23,3420962
8,5,0.1,10000,2499,10625921,1,240,17673,23,3268044
3,0,0.2,1000000,249999,10934309,1,168,1224979,23,374826
2,7,0.1,1000000,999999,12003019,0,768,478743,23,3531027
0,3,0.05,100000,49999,37810667,1,4200,3219150,23,3577295
4,6,0.2,100000,12499,9940217,0,168,52,22,3023632
1,3,0.1,1000000,166666,23533995,1,2112,2861767,23,3577295
8,4,0.1,1000000,124999,9046525,0,624,46957,23,3269255
6,7,0.01,1000000,124999,41781991,1,8112,1375496,23,3435807
7,3,0.2,100000,16666,16871849,1,1080,2152038,23,3577295
0,6,0.2,100000,99999,10218091,1,168,52,22,3522177
0,7,0.01,10000,1249,42818404,1,8376,1399236,23,2327872
8,4,0.01,100000,16666,48137514,1,10200,1895435,23,3552851
1,6,0.05,1000000,499999,11482767,0,504,213470,23,3420962
4,3,0.05,10000,9999,37472642,1,4200,3219150,23,3577295
4,4,0.05,10000,1666,11965694,0,984,523495,23,3485855
4,7,0.2,100000,49999,9382272,0,216,9352,23,2953678
7,3,0.2,10000,2499,17149938,1,1080,2152038,23,3577295
5,7,0.05,1000000,499999,14284280,0,1704,832354,23,3444127
0,4,0.1,10000,2499,10893812,0,600,47274,23,3268279
0,6,0.05,10000,2499,11824186,0,1344,295231,23,2868680
1,0,0.2,10000,2499,10075603,1,168,13283,23,3832
7,6,0.1,1000000,999999,10687484,0,240,19941,23,3551579
8,6,0.1,10000,1666,10270801,1,216,20351,23,2591995
3,7,0.1,1000000,166666,12282100,1,768,478743,23,3392804
5,6,0.05,1000000,499999,11748404,1,504,213470,23,3420962
4,6,0.2,100000,49999,9323272,0,168,52,22,3023632
8,4,0.2,100000,49999,10194378,0,144,52,22,2866617
4,7,0.2,100000,12499,9515188,0,216,9352,23,2953678
7,0,0.2,100000,16666,10442862,0,456,122135,23,41697
7,6,0.01,10000,4999,34183834,0,5328,1142414,23,3203190
2,0,0.1,1000000,499999,10704141,1,264,1230864,23,1304823
1,3,0.1,10000,4999,27123652,0,2112,2861767,23,3577295
0,7,0.1,1000000,499999,12386358,0,768,478743,23,3392804
0,4,0.05,10000,1249,12927562,1,984,523495,23,3485855
6,0,0.05,10000,4999,10238676,1,432,13317,23,11631
6,0,0.01,100000,49999,11172421,1,2760,136081,23,141190
6,0,0.2,10000,2499,10534097,0,168,13283,23,3832
0,0,0.1,10000,9999,9298319,1,240,13290,23,21804
9,6,0.05,10000,1249,12934055,0,1344,295231,23,2478007
9,4,0.1,10000,1249,9961309,0,600,47274,23,3268279
5,5,0.01,10000,2499,50406920,1,9840,1836189,23,3546600
9,3,0.05,1000000,249999,41393359,0,4200,3219150,23,3577295
5,4,0.05,1000000,166666,13231087,1,960,520169,23,3493284
0,4,0.2,100000,99999,9588040,100018,144,52,22,3577211
0,5,0.05,1000000,166666,13805331,1,840,458984,23,3450360
7,7,0.01,10000,1249,41589746,1,8376,1399236,23,2327872
8,7,0.1,100000,24999,12129843,0,768,499182,23,3092457
4,4,0.01,100000,12499,51489089,1,10200,1895435,23,3552851
0,7,0.05,10000,1249,16482898,0,1848,880485,23,2453694
7,5,0.05,1000000,999999,11545976,0,840,458984,23,3577295
1,4,0.2,10000,4999,9564327,0,144,58,22,2865683
8,3,0.05,10000,4999,39860739,0,4200,3219150,23,3577295
9,4,0.1,1000000,499999,9879905,0,624,46957,23,3577295
1,5,0.05,1000000,124999,12771389,1,840,458984,23,3450360
2,3,0.1,100000,24999,25144080,1,2112,2861767,23,3577295
1,4,0.2,10000,2499,9570733,1,144,58,22,2865683
4,3,0.1,10000,2499,24411087,0,2112,2861767,23,3577295
6,4,0.01,100000,12499,52863001,1,10200,1895435,23,3552851
0,4,0.01,1000000,166666,52551563,1,10752,1895217,23,3548519
4,7,0.01,100000,16666,40414920,0,8544,1372657,23,3184553
7,0,0.05,100000,12499,10923875,0,2064,125529,23,27050
7,3,0.05,1000000,999999,44164342,1,4200,3219150,23,3577295
6,4,0.1,10000,1249,9753454,1,600,47274,23,3268279
9,5,0.2,100000,49999,9302882,1,288,277,23,3099500
1,4,0.05,100000,49999,13127141,0,984,521997,23,3493242
9,6,0.2,10000,1249,11144294,0,168,56,22,2068574
1,3,0.1,10000,1666,23043748,1,2112,2861767,23,3577295
2,5,0.1,10000,4999,9890114,0,240,17673,23,3268044
8,6,0.01,100000,16666,35975512,0,4992,1118675,23,3449630
4,0,0.2,10000,2499,10871386,0,168,13283,23,3832
0,6,0.2,10000,2499,9654437,0,168,56,22,3018440
7,4,0.01,1000000,124999,53803232,1,10752,1895217,23,3548519
2,6,0.05,100000,24999,11907625,1,480,234314,23,3400742
7,6,0.1,100000,99999,9741875,0,216,21720,23,3522177
0,0,0.01,1000000,249999,18720116,0,2472,1318592,23,610157
8,7,0.01,10000,1666,48008339,1,8376,1399236,23,2455050
5,5,0.1,10000,9999,10991833,0,240,17673,23,3268044
3,3,0.2,100000,99999,15368616,0,1080,2152038,23,3577295
8,5,0.01,10000,9999,53161837,1,9840,1836189,23,3546600
4,5,0.1,100000,49999,11068789,1,240,16402,23,3268954
9,4,0.2,100000,24999,10118623,0,144,52,22,2866617
9,6,0.2,1000000,166666,10341706,1,168,33,21,3189091
5,3,0.1,100000,99999,24571707,0,2112,2861767,23,3577295
9,7,0.01,1000000,499999,42406535,1,8112,1375496,23,3496370
8,0,0.05,1000000,249999,11268241,0,408,1241820,23,613375
8,5,0.2,100000,24999,9630897,0,288,277,23,3099500
1,6,0.1,100000,99999,9177895,1,216,21720,23,3522177
1,3,0.05,1000000,249999,39521585,0,4200,3219150,23,3577295
8,0,0.2,100000,24999,9689813,1,456,122135,23,41697
2,7,0.1,10000,2499,11542135,0,816,572654,23,2579076
1,6,0.01,100000,16666,32195918,1,4992,1118675,23,3449630
8,5,0.01,100000,49999,54464617,1,10200,1836870,23,3545329
0,0,0.2,10000,1249,9596413,0,168,13283,23,3832
1,5,0.05,1000000,249999,11652194,1,840,458984,23,3450360
5,6,0.01,100000,16666,37577678,0,4992,1118675,23,3449630
1,4,0.2,100000,16666,9555062,0,144,52,22,2866617
9,6,0.05,1000000,999999,10175843,1,504,213470,23,3551579
1,5,0.1,100000,24999,9180365,0,240,16402,23,3268954
7,5,0.1,1000000,999999,9732270,0,840,16343,23,3577295
