id,val,epsilon,univ,query,time_update,time_query,mem_usage,comp_count,comp_mem_avg,value
0,6,0.1,1000000,999999,3386329,3,2296,199,0,2701640298
4,4,0.2,1000000,124999,1232184,2,544,99,0,2053285643
9,0,0.05,1000000,124999,4427748,4,5408,399,0,1015928717
8,7,0.1,10000,9999,2339744,3,1328,139,0,4251841505
9,5,0.05,100000,12499,2660138,3,1392,339,0,3430279716
4,5,0.01,1000000,999999,5686760,4,3768,1999,0,1833820749
4,4,0.1,100000,12499,1841219,3,880,169,0,38235770
8,3,0.01,100000,12499,863130,2,184,1705,0,4290196238
3,4,0.01,10000,4999,4139370,3,2616,1399,0,4264787360
2,7,0.2,100000,99999,1302081,3,632,84,0,2615871077
4,7,0.2,1000000,999999,1810270,4,848,99,0,3425415575
7,7,0.01,100000,24999,17687516,6,13880,1699,0,215826547
4,5,0.01,100000,49999,4374833,4,3008,1699,0,2420557026
0,0,0.01,10000,9999,884525,18,31856,1399,0,1033923898
3,6,0.01,100000,16666,20931840,8,15872,1699,0,2964135797
2,5,0.2,100000,16666,1241241,2,552,84,0,1634846015
8,0,0.2,1000000,166666,10437299,6,9128,99,0,687875003
9,5,0.1,10000,9999,1911835,2,856,139,0,279010273
9,0,0.2,10000,1666,633260,2,952,69,0,2448019279
4,5,0.2,10000,1666,1167294,3,464,69,0,3890545297
2,7,0.2,10000,1666,1109882,3,472,69,0,4294941802
9,5,0.2,10000,9999,1170357,2,464,69,0,3573963763
9,4,0.01,10000,4999,4185565,3,2616,1399,0,4264787360
0,7,0.01,1000000,166666,19390154,7,15544,1999,0,4075046211
8,7,0.01,10000,9999,10057620,6,8864,1399,0,4099966946
9,7,0.01,10000,2499,9930707,6,8864,1399,0,2878313896
6,5,0.05,1000000,499999,2635165,3,1496,399,0,224371613
5,0,0.05,10000,1249,759496,7,13832,279,0,3072939537
0,5,0.1,1000000,999999,2108962,3,1080,199,0,3285524137
3,0,0.2,100000,49999,716362,3,1168,84,0,3965051043
0,6,0.01,1000000,166666,19719794,7,16232,1999,0,2431716628
1,7,0.1,10000,4999,2341632,3,1328,139,0,4089164140
2,6,0.01,1000000,124999,19620376,8,16232,1999,0,2431724201
0,7,0.2,1000000,499999,1825841,3,848,99,0,3425350790
6,3,0.05,100000,24999,882331,2,184,345,0,4286043802
9,3,0.01,10000,1666,832781,2,160,1405,0,4293778578
9,6,0.2,1000000,999999,2056334,3,1248,99,0,227547350
2,4,0.01,100000,16666,4167813,4,2752,1699,0,2135514076
7,7,0.2,10000,4999,1083766,22,472,69,0,4285832631
5,0,0.01,100000,99999,2555357,10,22080,1699,0,1494019501
4,5,0.2,1000000,499999,1817991,3,736,99,0,2885609693
8,4,0.01,100000,49999,4134009,4,2752,1699,0,2135516777
1,3,0.01,1000000,124999,926296,3,208,2004,0,4294113460
5,4,0.01,100000,12499,4130059,4,2752,1699,0,2135510547
1,6,0.01,1000000,499999,20030445,8,16232,1999,0,2431008825
7,4,0.2,100000,49999,1226341,2,512,84,0,1884220907
4,6,0.2,1000000,124999,2077580,2,1248,99,0,337059294
1,5,0.2,10000,2499,1181386,3,464,69,0,3785018117
6,3,0.2,100000,16666,883838,2,176,88,0,4238982408
5,5,0.05,10000,1666,1903851,3,1152,279,0,2422983941
1,5,0.05,100000,16666,2679079,4,1392,339,0,3430291729
9,7,0.01,10000,1249,10084458,5,8864,1399,0,1575027526
7,6,0.1,100000,12499,2994236,3,1984,169,0,3497290437
1,7,0.1,1000000,124999,2331810,3,1472,199,0,1683203653
2,6,0.01,1000000,499999,20362161,8,16232,1999,0,2431008825
2,5,0.05,1000000,499999,2662988,3,1496,399,0,224371613
1,4,0.05,100000,24999,1732654,3,992,339,0,4051397743
4,3,0.1,100000,24999,878856,2,184,173,0,4292873276
4,6,0.2,1000000,249999,2060484,3,1248,99,0,331717250
7,7,0.1,100000,49999,2460370,4,1440,169,0,2658879824
8,3,0.01,10000,2499,835953,2,160,1405,0,4293781133
2,5,0.1,1000000,999999,2087965,3,1080,199,0,3285524137
6,0,0.05,1000000,499999,4469281,5,5408,399,0,990097351
8,3,0.2,100000,16666,873378,2,176,88,0,4238982408
5,0,0.05,1000000,999999,4512061,5,5408,399,0,977181671
1,0,0.1,1000000,999999,19876583,13,16944,199,0,2791201605
5,5,0.01,1000000,124999,5926249,5,3768,1999,0,1833815223
3,5,0.01,100000,12499,4490977,4,3008,1699,0,2420550781
9,6,0.05,10000,9999,4541038,4,3216,279,0,1540555215
3,3,0.05,10000,4999,821036,2,144,285,0,4292642084
0,6,0.05,10000,4999,4599375,4,3216,279,0,344985497
5,3,0.05,100000,99999,897530,3,184,345,0,4284731876
3,6,0.2,1000000,499999,2053836,3,1248,99,0,313020091
4,0,0.1,10000,4999,698551,6,7504,139,0,2701768516
0,3,0.05,100000,16666,888241,2,184,345,0,4286043802
7,6,0.2,1000000,999999,2074845,4,1248,99,0,227547350
5,7,0.2,10000,9999,1107914,2,472,69,0,4277963977
5,0,0.1,10000,2499,701843,6,7504,139,0,2701762652
7,5,0.1,10000,2499,1934065,3,856,139,0,278946240
1,0,0.2,1000000,124999,10478601,8,9128,99,0,687794764
5,0,0.01,10000,1249,920673,9,31856,1399,0,1312709862
6,0,0.1,100000,49999,1562312,6,8712,169,0,1662240114
3,4,0.01,1000000,499999,3419096,4,2536,1999,0,349472635
7,3,0.01,1000000,124999,921477,3,208,2004,0,4294113460
0,3,0.2,1000000,999999,901666,2,192,102,0,4294209704
9,7,0.01,1000000,124999,19533961,8,15544,1999,0,4061198875
3,7,0.2,100000,16666,1309254,2,632,84,0,4096513187
9,4,0.05,10000,1249,1814737,3,1008,279,0,2245319465
9,7,0.2,100000,49999,1314185,3,632,84,0,3489692647
2,4,0.05,10000,1249,1835919,4,1008,279,0,2245319465
8,7,0.1,100000,99999,2466488,3,1440,169,0,2657894720
7,0,0.05,100000,24999,3565289,13,23504,339,0,2764633768
9,3,0.05,100000,49999,885589,3,184,345,0,4285378478
7,6,0.1,100000,49999,2978339,4,1984,169,0,3099100467
9,5,0.01,10000,1666,3825086,4,2696,1399,0,1355313022
4,6,0.01,10000,1666,22782719,6,15824,1399,0,2082863352
6,6,0.2,1000000,499999,2073224,3,1248,99,0,313020091
4,7,0.1,1000000,124999,2344553,3,1472,199,0,1683203653
4,0,0.1,10000,9999,698194,7,7504,139,0,2701780212
4,0,0.05,100000,49999,3594866,15,23504,339,0,2764696895
3,3,0.01,1000000,999999,916686,3,208,2004,0,4294118824
4,3,0.01,1000000,999999,913957,2,208,2004,0,4294118824
3,3,0.2,10000,1666,809556,3,144,73,0,4288113703
4,3,0.1,100000,12499,875287,3,184,173,0,4292852234
1,6,0.05,1000000,166666,5936833,4,4424,399,0,2152044299
9,7,0.2,1000000,124999,1828330,3,848,99,0,3425202320
6,7,0.1,1000000,166666,2335765,4,1472,199,0,1637588757
1,7,0.05,10000,2499,2510317,3,1808,279,0,1897604746
5,4,0.01,100000,99999,4294050,4,2752,1699,0,2135519189
4,7,0.1,10000,9999,2348354,3,1328,139,0,4251841505
6,6,0.2,1000000,166666,2046012,4,1248,99,0,331717250
5,6,0.05,1000000,124999,5998287,4,4424,399,0,2473761991
8,0,0.05,10000,9999,803120,10,13832,279,0,3072960245
3,6,0.01,100000,99999,21026451,8,15872,1699,0,3750137514
7,0,0.2,10000,9999,629944,3,952,69,0,2021211581
9,3,0.1,10000,1666,851223,3,160,144,0,4294262983
0,5,0.05,100000,16666,2728692,3,1392,339,0,3430291729
0,7,0.01,100000,24999,18296961,7,13880,1699,0,215826547
6,7,0.2,100000,24999,1314758,2,632,84,0,4072240365
3,5,0.1,1000000,499999,2113062,3,1080,199,0,3285506243
2,3,0.1,10000,9999,862086,2,160,144,0,4294339639
1,7,0.05,100000,24999,3452090,4,2536,339,0,3285782463
6,6,0.01,1000000,249999,19721305,8,16232,1999,0,2431705607
2,5,0.01,10000,4999,3869090,4,2696,1399,0,1355008738
1,4,0.2,10000,1666,1149862,3,464,69,0,3509225085
6,5,0.1,100000,16666,2332880,4,1056,169,0,534658012
4,4,0.01,10000,4999,4261775,3,2616,1399,0,4264787360
4,6,0.01,10000,1249,22689083,5,15824,1399,0,268934200
1,7,0.1,1000000,999999,2358951,2,1472,199,0,770905761
2,0,0.05,1000000,499999,4446675,4,5408,399,0,990097351
8,7,0.05,10000,9999,2523552,4,1808,279,0,3383836993
0,6,0.1,1000000,166666,3392490,3,2296,199,0,4215196991
6,6,0.01,1000000,166666,20099668,8,16232,1999,0,2431716628
9,0,0.01,100000,12499,2539775,10,22080,1699,0,968019003
2,7,0.05,1000000,499999,4561824,4,3304,399,0,2868762945
9,5,0.05,10000,9999,1897845,3,1152,279,0,2421959923
3,5,0.05,100000,99999,2676733,3,1392,339,0,3430313634
1,3,0.01,1000000,499999,918425,2,208,2004,0,4294117036
6,0,0.2,1000000,999999,10510739,16,9128,99,0,689724383
9,3,0.2,10000,4999,813292,3,144,73,0,4288117984
7,4,0.2,10000,1666,1163932,3,464,69,0,3509225085
3,3,0.05,1000000,249999,915623,2,208,404,0,4287243515
6,6,0.1,1000000,166666,3389721,4,2296,199,0,4215196991
6,7,0.01,10000,1666,9890837,4,8864,1399,0,1575096375
0,6,0.01,10000,9999,22426494,10,15824,1399,0,1752617707
0,5,0.2,1000000,124999,1756525,3,736,99,0,2885537998
4,0,0.2,100000,99999,723324,4,1168,84,0,2995105835
1,3,0.01,10000,2499,831333,2,160,1405,0,4293781133
5,0,0.1,100000,99999,1535657,6,8712,169,0,1662360157
4,7,0.2,10000,1666,1083093,2,472,69,0,4294941802
5,7,0.05,1000000,166666,4556579,4,3304,399,0,2524442500
6,5,0.01,100000,49999,4413702,4,3008,1699,0,2420557026
7,5,0.1,10000,4999,1872765,3,856,139,0,278980385
2,5,0.1,10000,9999,1860677,3,856,139,0,279010273
9,3,0.1,1000000,124999,929881,3,192,203,0,4275775649
9,7,0.2,100000,12499,1319121,2,632,84,0,4272491168
4,6,0.01,1000000,249999,19684368,8,16232,1999,0,2431705607
3,5,0.1,100000,49999,2278485,3,1056,169,0,534679574
7,5,0.01,1000000,499999,5689511,4,3768,1999,0,1833818953
3,0,0.2,1000000,166666,10362746,6,9128,99,0,687875003
8,6,0.05,100000,16666,5896348,4,4080,339,0,2464516209
5,0,0.2,10000,4999,626155,3,952,69,0,3595136577
7,4,0.1,10000,9999,1551856,3,648,139,0,4184261314
8,7,0.05,10000,1666,2493265,2,1808,279,0,62015962
4,7,0.1,1000000,166666,2315084,4,1472,199,0,1637588757
2,3,0.05,10000,9999,811378,2,144,285,0,4292654860
9,7,0.1,1000000,124999,2319517,3,1472,199,0,1683203653
7,5,0.1,100000,12499,2244392,3,1056,169,0,534635501
3,7,0.01,10000,9999,10059293,7,8864,1399,0,4099966946
8,5,0.1,100000,99999,2280677,3,1056,169,0,534700951
8,3,0.01,1000000,124999,923221,2,208,2004,0,4294113460
6,7,0.2,1000000,124999,1806218,2,848,99,0,3425202320
7,3,0.05,1000000,124999,903420,3,208,404,0,4287677943
1,3,0.2,10000,2499,804623,3,144,73,0,4288066880
6,0,0.05,1000000,124999,4436057,4,5408,399,0,1015928717
9,5,0.1,10000,1249,1866845,3,856,139,0,278899838
9,5,0.1,1000000,166666,2084955,4,1080,199,0,3285488333
9,7,0.2,100000,24999,1296553,3,632,84,0,4072240365
1,6,0.2,1000000,999999,2026574,3,1248,99,0,227547350
6,6,0.1,10000,4999,3096017,4,1872,139,0,525088913
6,7,0.05,100000,16666,3494234,3,2536,339,0,3285785329
0,5,0.1,10000,9999,1874846,3,856,139,0,279010273
3,6,0.05,10000,9999,4505498,3,3216,279,0,1540555215
8,7,0.2,1000000,499999,1809225,2,848,99,0,3425350790
7,0,0.05,100000,49999,3535948,13,23504,339,0,2764696895
5,6,0.01,10000,9999,22589617,9,15824,1399,0,1752617707
2,7,0.05,1000000,249999,4561127,3,3304,399,0,2524442500
7,5,0.01,1000000,166666,5643511,4,3768,1999,0,1833817139
0,0,0.01,100000,49999,2529887,9,22080,1699,0,2750341765
2,6,0.05,100000,99999,5837500,5,4080,339,0,2464575296
5,0,0.2,10000,1249,629971,3,952,69,0,2448019279
4,0,0.2,1000000,124999,10310567,7,9128,99,0,687794764
3,4,0.1,100000,16666,1848469,3,880,169,0,38258233
4,4,0.01,10000,1249,4149818,3,2616,1399,0,4264759620
1,6,0.1,1000000,249999,3381176,4,2296,199,0,4215196991
5,7,0.2,10000,2499,1084244,3,472,69,0,4294579516
3,3,0.1,10000,4999,849103,2,160,144,0,4294314087
4,5,0.05,1000000,499999,2621766,3,1496,399,0,224371613
5,5,0.1,10000,2499,1874050,3,856,139,0,278946240
4,4,0.01,10000,1666,4165488,4,2616,1399,0,4264767667
4,5,0.1,1000000,499999,2075365,3,1080,199,0,3285506243
9,0,0.01,1000000,499999,86066960,58,82776,1999,0,2350513807
5,0,0.1,100000,24999,1583501,6,8712,169,0,1662177034
1,6,0.2,100000,24999,2588616,3,1368,84,0,1903625286
4,7,0.2,100000,16666,1304233,2,632,84,0,4096513187
6,6,0.1,1000000,499999,3377914,4,2296,199,0,2701614323
2,4,0.2,10000,2499,1155469,3,464,69,0,3304719885
5,5,0.05,10000,9999,1904501,2,1152,279,0,2421959923
4,6,0.01,100000,99999,20437905,9,15872,1699,0,3750137514
3,3,0.01,1000000,249999,918890,3,208,2004,0,4294115248
8,0,0.2,10000,9999,626100,2,952,69,0,2021211581
3,6,0.05,10000,4999,4480875,5,3216,279,0,344985497
7,3,0.1,1000000,249999,908660,2,192,203,0,4274717437
1,5,0.05,100000,12499,2638864,3,1392,339,0,3430279716
3,6,0.01,1000000,499999,19887198,9,16232,1999,0,2431008825
7,5,0.05,100000,99999,2634629,3,1392,339,0,3430313634
5,4,0.01,100000,16666,4143732,4,2752,1699,0,2135514076
2,5,0.05,1000000,124999,2634076,3,1496,399,0,224353574
8,4,0.1,1000000,999999,1876909,3,912,199,0,2229257524
1,4,0.01,10000,1249,4125494,4,2616,1399,0,4264759620
2,6,0.05,100000,49999,5841127,4,4080,339,0,2464552777
1,4,0.2,10000,9999,1145626,3,464,69,0,2895709491
8,3,0.2,1000000,499999,895003,3,192,102,0,4294173932
7,0,0.01,1000000,166666,85129371,26,82776,1999,0,2349704494
0,0,0.05,100000,99999,3540397,15,23504,339,0,2764816949
6,5,0.05,1000000,124999,2628648,3,1496,399,0,224353574
4,4,0.2,10000,4999,1146928,3,464,69,0,3100214687
6,0,0.2,10000,1249,626049,2,952,69,0,2448019279
5,7,0.05,10000,1666,2497832,4,1808,279,0,62015962
0,5,0.1,100000,99999,2275882,2,1056,169,0,534700951
1,5,0.01,10000,2499,3828050,3,2696,1399,0,1355142375
9,5,0.1,1000000,124999,2086150,3,1080,199,0,3285470323
1,5,0.1,10000,9999,1877508,4,856,139,0,279010273
0,3,0.05,1000000,166666,912694,2,208,404,0,4287243515
6,5,0.2,1000000,999999,1738452,3,736,99,0,2885645473
5,7,0.1,100000,99999,2429470,3,1440,169,0,2657894720
6,0,0.01,100000,16666,2526616,11,22080,1699,0,4006664031
8,5,0.01,10000,4999,3812246,4,2696,1399,0,1355008738
8,0,0.05,10000,2499,751915,7,13832,279,0,3072942384
8,7,0.01,100000,12499,18092255,7,13880,1699,0,3704180696
7,0,0.05,100000,99999,3550526,15,23504,339,0,2764816949
3,3,0.01,10000,4999,833575,3,160,1405,0,4293783688
3,4,0.01,10000,2499,4147718,3,2616,1399,0,4264777261
0,3,0.1,1000000,499999,920932,3,192,203,0,4273694311
9,5,0.1,10000,1666,1929555,3,856,139,0,278899838
9,6,0.01,1000000,999999,20315989,9,16232,1999,0,2396208650
5,3,0.2,10000,4999,882021,3,144,73,0,4288117984
0,7,0.2,10000,4999,1104238,3,472,69,0,4285832631
1,7,0.1,100000,12499,2474824,3,1440,169,0,2658859038
7,7,0.05,1000000,124999,4611865,4,3304,399,0,249018381
3,3,0.2,100000,49999,882439,2,176,88,0,4234960468
8,0,0.01,10000,4999,954865,12,31856,1399,0,1033911977
6,4,0.2,100000,49999,1219051,2,512,84,0,1884220907
1,7,0.01,100000,12499,17961513,7,13880,1699,0,3704180696
0,0,0.05,100000,16666,3663740,12,23504,339,0,2764606876
4,6,0.01,100000,12499,20868824,8,15872,1699,0,3094242755
8,6,0.1,1000000,166666,3461840,4,2296,199,0,4215196991
6,3,0.1,1000000,166666,921641,3,192,203,0,4274717437
7,5,0.2,100000,16666,1265026,3,552,84,0,1634846015
7,5,0.2,1000000,124999,1782677,3,736,99,0,2885537998
1,5,0.01,100000,99999,4432025,4,3008,1699,0,2420559473
9,4,0.01,100000,49999,4192454,3,2752,1699,0,2135516777
8,4,0.1,10000,2499,1561786,3,648,139,0,4184199576
5,3,0.05,10000,1249,830745,3,144,285,0,4292616532
4,6,0.05,100000,24999,5899111,4,4080,339,0,2464533917
9,7,0.01,10000,4999,9997243,7,8864,1399,0,662160284
2,5,0.05,100000,49999,2665494,3,1392,339,0,3430302775
2,3,0.05,1000000,999999,905425,3,208,404,0,4286486306
3,6,0.01,1000000,166666,19926999,8,16232,1999,0,2431716628
6,6,0.2,1000000,999999,2037455,3,1248,99,0,227547350
9,0,0.2,10000,4999,630525,3,952,69,0,3595136577
1,3,0.01,1000000,166666,918674,3,208,2004,0,4294115248
9,7,0.2,1000000,499999,1833028,3,848,99,0,3425350790
9,0,0.2,10000,1249,630680,3,952,69,0,2448019279
1,6,0.1,1000000,999999,3400459,3,2296,199,0,2701640298
2,5,0.05,100000,16666,2635539,3,1392,339,0,3430291729
8,0,0.01,100000,16666,2502141,10,22080,1699,0,4006664031
5,0,0.01,100000,24999,2543223,10,22080,1699,0,4006664031
9,0,0.01,10000,1249,892768,8,31856,1399,0,1312709862
1,3,0.1,100000,49999,867284,3,184,173,0,4292894318
1,5,0.1,1000000,249999,2085203,3,1080,199,0,3285488333
7,4,0.01,1000000,499999,3415553,4,2536,1999,0,349472635
4,3,0.05,100000,12499,885136,3,184,345,0,4286727848
8,4,0.01,100000,12499,4126284,4,2752,1699,0,2135510547
7,0,0.2,10000,4999,631719,3,952,69,0,3595136577
9,0,0.1,1000000,999999,19450731,11,16944,199,0,2791201605
3,5,0.01,1000000,499999,5695963,4,3768,1999,0,1833818953
8,3,0.2,1000000,124999,900304,2,192,102,0,4294102388
8,7,0.2,100000,24999,1309443,3,632,84,0,4072240365
7,7,0.01,100000,12499,17791419,6,13880,1699,0,3704180696
0,4,0.2,10000,9999,1153809,2,464,69,0,2895709491
5,5,0.2,100000,24999,1238169,3,552,84,0,1634846015
3,6,0.2,100000,12499,2571254,3,1368,84,0,1903525288
1,0,0.1,100000,24999,1551064,6,8712,169,0,1662177034
1,5,0.2,10000,1666,1163519,2,464,69,0,3890545297
1,7,0.05,10000,9999,2588669,13,1808,279,0,3383836993
3,6,0.1,100000,12499,3025089,4,1984,169,0,3497290437
0,6,0.01,100000,12499,20594141,8,15872,1699,0,3094242755
5,7,0.01,10000,1666,10004788,5,8864,1399,0,1575096375
8,3,0.01,10000,9999,837773,2,160,1405,0,4293786243
2,7,0.05,1000000,124999,4596223,4,3304,399,0,249018381
9,5,0.1,100000,16666,2256145,3,1056,169,0,534658012
8,0,0.01,1000000,166666,85253479,26,82776,1999,0,2349704494
8,5,0.01,1000000,249999,5749904,4,3768,1999,0,1833817139
7,0,0.2,100000,12499,720257,4,1168,84,0,1609974169
4,0,0.01,10000,2499,889094,9,31856,1399,0,1605624851
3,0,0.01,1000000,124999,86085881,23,82776,1999,0,2349614358
9,4,0.05,100000,24999,1721284,3,992,339,0,4051397743
2,3,0.01,100000,16666,865721,2,184,1705,0,4289738354
8,0,0.2,100000,49999,846827,2,1168,84,0,3965051043
6,6,0.01,100000,99999,20956357,8,15872,1699,0,3750137514
2,5,0.01,10000,9999,3881590,4,2696,1399,0,1355015278
0,5,0.1,10000,1666,1873870,3,856,139,0,278899838
6,4,0.2,100000,24999,1214221,4,512,84,0,2139057741
9,4,0.05,100000,49999,1751224,3,992,339,0,4051408414
5,3,0.05,100000,12499,882802,3,184,345,0,4286727848
5,5,0.05,100000,12499,2642817,4,1392,339,0,3430279716
5,6,0.1,10000,2499,3119418,3,1872,139,0,524737610
3,5,0.2,1000000,166666,1762377,3,736,99,0,2885573895
7,6,0.1,100000,24999,2972851,3,1984,169,0,3353942043
8,6,0.01,1000000,499999,19953770,8,16232,1999,0,2431008825
7,5,0.2,100000,12499,1243767,3,552,84,0,3725939207
5,6,0.01,100000,12499,21243922,8,15872,1699,0,3094242755
4,3,0.01,1000000,249999,922064,3,208,2004,0,4294115248
0,6,0.01,100000,99999,20668890,8,15872,1699,0,3750137514
1,0,0.05,100000,12499,3560051,12,23504,339,0,2764586323
9,3,0.05,10000,4999,816009,2,144,285,0,4292642084
4,6,0.2,1000000,499999,2068958,3,1248,99,0,313020091
4,0,0.1,1000000,166666,19801983,10,16944,199,0,2789307669
1,3,0.2,100000,24999,871165,3,176,88,0,4238982408
9,3,0.01,1000000,999999,919298,3,208,2004,0,4294118824
8,6,0.1,1000000,999999,3402363,4,2296,199,0,2701640298
7,6,0.05,100000,16666,5855709,4,4080,339,0,2464516209
4,5,0.2,1000000,999999,1795854,3,736,99,0,2885645473
6,4,0.1,1000000,499999,1973631,3,912,199,0,2229239635
3,7,0.2,10000,9999,1112035,3,472,69,0,4277963977
2,4,0.2,1000000,249999,1266344,3,544,99,0,1442924211
5,6,0.1,10000,1666,3156432,4,1872,139,0,501336319
7,6,0.1,1000000,124999,3430183,10,2296,199,0,4215169763
9,4,0.01,1000000,166666,3493973,3,2536,1999,0,2095831981
8,3,0.05,10000,1666,819265,3,144,285,0,4292616532
0,0,0.2,10000,2499,634409,3,952,69,0,874094279
4,5,0.2,100000,24999,1239348,3,552,84,0,1634846015
8,7,0.2,100000,49999,1306691,3,632,84,0,3489692647
9,3,0.01,10000,2499,832812,2,160,1405,0,4293781133
8,7,0.01,1000000,999999,19269967,8,15544,1999,0,3976718303
4,5,0.1,10000,4999,1877031,3,856,139,0,278980385
2,0,0.05,100000,24999,3558291,13,23504,339,0,2764633768
0,5,0.2,1000000,249999,1845830,3,736,99,0,2885573895
9,3,0.2,100000,12499,881318,3,176,88,0,4243074984
9,6,0.1,100000,16666,2982649,4,1984,169,0,3385797241
5,3,0.2,10000,1666,807525,3,144,73,0,4288113703
0,7,0.2,10000,1249,1091995,3,472,69,0,4294956073
9,7,0.2,10000,2499,1086518,2,472,69,0,4294579516
7,7,0.05,10000,4999,2514424,4,1808,279,0,1878444303
6,6,0.01,100000,49999,20647398,9,15872,1699,0,94681333
1,3,0.01,1000000,249999,929968,2,208,2004,0,4294115248
9,6,0.2,10000,9999,2245526,3,1296,69,0,1265923330
5,3,0.01,100000,16666,869397,2,184,1705,0,4289738354
5,3,0.05,100000,49999,891252,3,184,345,0,4285378478
4,4,0.1,10000,2499,1557935,3,648,139,0,4184199576
5,7,0.2,10000,4999,1096736,2,472,69,0,4285832631
0,6,0.01,1000000,499999,19913661,8,16232,1999,0,2431008825
3,6,0.01,1000000,249999,19984103,8,16232,1999,0,2431705607
2,6,0.1,10000,2499,3142565,4,1872,139,0,524737610
1,6,0.05,100000,24999,6020759,4,4080,339,0,2464533917
3,4,0.2,100000,24999,1225696,2,512,84,0,2139057741
1,5,0.1,100000,99999,2274842,3,1056,169,0,534700951
4,0,0.1,100000,24999,1583393,6,8712,169,0,1662177034
2,5,0.2,1000000,999999,1773676,3,736,99,0,2885645473
8,4,0.05,1000000,124999,1765392,3,1040,399,0,3241971981
5,6,0.2,1000000,999999,2048800,3,1248,99,0,227547350
4,5,0.01,10000,1249,3862162,4,2696,1399,0,1355330947
7,7,0.01,10000,2499,10113543,5,8864,1399,0,2878313896
2,6,0.1,100000,24999,3009218,4,1984,169,0,3353942043
7,6,0.1,10000,1249,3157960,3,1872,139,0,2975839917
0,3,0.1,10000,9999,858650,2,160,144,0,4294339639
1,3,0.01,100000,49999,891473,2,184,1705,0,4289530687
1,4,0.1,1000000,999999,1896433,3,912,199,0,2229257524
2,7,0.01,1000000,249999,19464187,8,15544,1999,0,4086124630
6,6,0.05,1000000,999999,5931665,5,4424,399,0,3088701587
4,3,0.2,1000000,249999,906769,2,192,102,0,4294138160
7,5,0.1,10000,9999,1863037,3,856,139,0,279010273
1,6,0.1,100000,49999,2975345,3,1984,169,0,3099100467
7,0,0.1,1000000,249999,19723564,10,16944,199,0,2789505219
3,6,0.1,10000,1666,3108826,2,1872,139,0,501336319
4,3,0.01,100000,12499,868809,3,184,1705,0,4290196238
5,3,0.05,10000,2499,820371,3,144,285,0,4292629308
1,7,0.2,1000000,249999,1813404,3,848,99,0,3425279611
0,7,0.01,1000000,249999,19275045,7,15544,1999,0,4086124630
1,7,0.2,1000000,999999,1800894,2,848,99,0,3425415575
9,6,0.05,100000,12499,5880647,5,4080,339,0,2464469397
3,0,0.05,1000000,124999,4504777,4,5408,399,0,1015928717
1,4,0.1,10000,9999,1537280,3,648,139,0,4184261314
6,7,0.2,10000,1666,1094840,3,472,69,0,4294941802
5,0,0.01,1000000,999999,85048547,61,82776,1999,0,2351634851
9,3,0.1,10000,2499,846038,2,160,144,0,4294288535
8,3,0.05,1000000,124999,910917,3,208,404,0,4287677943
2,5,0.01,1000000,124999,5650109,4,3768,1999,0,1833815223
9,0,0.01,10000,9999,887787,18,31856,1399,0,1033923898
1,5,0.05,10000,1666,1905498,3,1152,279,0,2422983941
1,6,0.2,1000000,249999,2033636,2,1248,99,0,331717250
7,6,0.2,10000,1666,2237930,4,1296,69,0,3851790509
4,0,0.05,100000,99999,3559625,16,23504,339,0,2764816949
4,5,0.2,100000,16666,1239167,3,552,84,0,1634846015
5,0,0.1,1000000,249999,19839051,11,16944,199,0,2789505219
3,3,0.05,1000000,999999,930046,3,208,404,0,4286486306
1,4,0.1,100000,12499,1898162,3,880,169,0,38235770
0,3,0.01,100000,99999,900210,3,184,1705,0,4289532791
5,4,0.1,10000,1666,1551377,3,648,139,0,4184151120
1,0,0.01,1000000,499999,85130915,45,82776,1999,0,2350513807
3,6,0.01,1000000,999999,19954850,8,16232,1999,0,2396208650
6,5,0.2,10000,1666,1181668,4,464,69,0,3890545297
5,3,0.1,1000000,124999,924010,3,192,203,0,4275775649
6,5,0.01,1000000,999999,5731222,4,3768,1999,0,1833820749
3,3,0.01,100000,12499,864424,2,184,1705,0,4290196238
8,5,0.05,10000,1249,1939622,4,1152,279,0,2422983941
9,3,0.2,10000,2499,813647,3,144,73,0,4288066880
7,6,0.1,10000,9999,3147431,4,1872,139,0,525292411
7,5,0.01,10000,1666,3840727,3,2696,1399,0,1355313022
5,5,0.01,1000000,999999,5712753,4,3768,1999,0,1833820749
0,6,0.05,1000000,166666,5998319,4,4424,399,0,2152044299
5,6,0.2,10000,9999,2241342,3,1296,69,0,1265923330
9,6,0.1,10000,1666,3121848,3,1872,139,0,501336319
0,6,0.1,100000,12499,3037997,4,1984,169,0,3497290437
3,3,0.2,1000000,999999,911113,3,192,102,0,4294209704
3,6,0.05,100000,16666,5857241,4,4080,339,0,2464516209
6,0,0.05,100000,12499,3560807,11,23504,339,0,2764586323
6,3,0.01,100000,16666,866580,4,184,1705,0,4289738354
1,3,0.1,1000000,124999,904519,3,192,203,0,4275775649
5,6,0.01,1000000,999999,20126139,8,16232,1999,0,2396208650
2,6,0.05,10000,4999,4476168,4,3216,279,0,344985497
9,0,0.01,1000000,124999,85321506,22,82776,1999,0,2349614358
9,5,0.01,100000,16666,4408086,4,3008,1699,0,2420554392
9,5,0.1,1000000,249999,2112794,3,1080,199,0,3285488333
0,5,0.1,10000,1249,1891542,3,856,139,0,278899838
5,5,0.1,100000,99999,2272209,2,1056,169,0,534700951
7,7,0.2,100000,24999,1316131,4,632,84,0,4072240365
