id,val,epsilon,univ,query,time_update,time_query,mem_usage,comp_count,comp_mem_avg,value,weight
8,3,0.2,100000,12499,4471943,364409,28618392,0,0,3577296,3577296
9,7,0.05,100000,12499,4857286,680643,27368832,0,0,3150124,3421101
6,0,0.01,100000,12499,4251668,54962,2114328,0,0,29808,264288
6,4,0.2,10000,1666,4484907,643771,28602776,0,0,3558302,3575344
7,5,0.05,10000,9999,4237149,769219,28603320,0,0,3575410,3575412
2,3,0.05,1000000,249999,4865327,396005,28618392,0,0,3577296,3577296
3,6,0.2,10000,4999,4544917,743003,27125304,0,0,3227578,3390660
8,4,0.01,100000,99999,4401243,628185,28617720,0,0,3577212,3577212
7,4,0.05,1000000,249999,4305869,631078,28618392,0,0,3577292,3577296
4,6,0.1,1000000,999999,4911123,889015,28412664,0,0,3551580,3551580
9,3,0.2,1000000,124999,4251887,318972,28618392,0,0,3577296,3577296
3,7,0.01,1000000,124999,4381810,884491,28248248,0,0,3435561,3531028
6,6,0.05,1000000,166666,4120822,885057,28412664,0,0,3527618,3551580
2,6,0.2,100000,99999,5019803,905769,28177448,0,0,3522178,3522178
0,3,0.2,100000,24999,3977827,350081,28618392,0,0,3577296,3577296
9,5,0.2,1000000,499999,4275645,570140,28618392,0,0,3577294,3577296
1,4,0.05,10000,2499,4793723,583351,28602776,0,0,3566981,3575344
9,4,0.2,10000,2499,4705237,539913,28602776,0,0,3566981,3575344
6,4,0.1,10000,9999,4492333,743173,28602776,0,0,3575342,3575344
0,3,0.2,100000,49999,4082910,343398,28618392,0,0,3577296,3577296
8,7,0.2,100000,16666,5063764,858480,27368832,0,0,3203628,3421101
8,0,0.1,1000000,166666,5000378,597457,18716496,0,0,406042,2339559
4,4,0.1,10000,1666,4791027,612215,28602776,0,0,3558302,3575344
9,7,0.2,100000,16666,4574983,769392,27368832,0,0,3203628,3421101
8,7,0.05,1000000,124999,4826876,942046,28248248,0,0,3435561,3531028
7,4,0.2,10000,4999,4966289,546992,28602776,0,0,3572608,3575344
6,5,0.1,1000000,499999,4261774,713606,28618392,0,0,3577294,3577296
1,5,0.2,100000,24999,4472610,679177,28617888,0,0,3576628,3577233
5,7,0.1,10000,1249,4535745,867760,24744088,0,0,2332892,3093008
6,6,0.05,1000000,499999,4229358,869197,28412664,0,0,3539237,3551580
0,6,0.05,100000,16666,4681872,811329,28177448,0,0,3452021,3522178
7,3,0.05,100000,16666,5152858,318886,28618392,0,0,3577296,3577296
4,7,0.1,10000,4999,4354652,602883,24744088,0,0,2853787,3093008
3,0,0.2,100000,24999,4319472,41774,2114328,0,0,79057,264288
3,3,0.1,100000,16666,4530692,369664,28618392,0,0,3577296,3577296
3,5,0.01,1000000,249999,5113409,784608,28618392,0,0,3577286,3577296
1,3,0.2,100000,49999,4227905,325988,28618392,0,0,3577296,3577296
4,7,0.1,10000,2499,4773210,680451,24744088,0,0,2560434,3093008
5,4,0.1,100000,16666,4505011,472349,28617720,0,0,3576197,3577212
5,6,0.2,100000,12499,4862074,803215,28177448,0,0,3421797,3522178
3,0,0.1,1000000,166666,4559513,709842,18716496,0,0,406042,2339559
9,6,0.2,10000,1666,4261468,488518,27125304,0,0,2647545,3390660
7,0,0.2,100000,99999,4906049,113786,2114328,0,0,264286,264288
8,4,0.05,10000,9999,4451785,646424,28602776,0,0,3575342,3575344
7,0,0.1,1000000,124999,4636398,908118,18716496,0,0,315016,2339559
6,4,0.01,1000000,124999,4316493,622089,28618392,0,0,3577251,3577296
3,3,0.1,100000,49999,3838431,315504,28618392,0,0,3577296,3577296
9,7,0.2,10000,9999,5083670,812869,24744088,0,0,3092953,3093008
4,4,0.05,100000,24999,4112661,663437,28617720,0,0,3576577,3577212
4,0,0.05,10000,1666,4194908,931,192152,0,0,3957,24016
1,6,0.05,10000,9999,4545552,755507,27125304,0,0,3390637,3390660
4,5,0.05,10000,4999,5292822,514340,28603320,0,0,3571916,3575412
5,5,0.1,1000000,999999,4754789,619773,28618392,0,0,3577296,3577296
9,3,0.01,100000,12499,4920192,337018,28618392,0,0,3577296,3577296
5,6,0.01,100000,99999,4554139,848810,28177448,0,0,3522178,3522178
2,7,0.2,10000,2499,4402733,679766,24744088,0,0,2560434,3093008
9,6,0.01,1000000,124999,5465212,841463,28412664,0,0,3524788,3551580
5,6,0.01,10000,4999,4463057,794069,27125304,0,0,3227578,3390660
6,0,0.01,10000,1666,4883406,1059,192152,0,0,3957,24016
6,7,0.2,10000,9999,4480731,743820,24744088,0,0,3092953,3093008
9,0,0.2,10000,2499,4465653,974,192152,0,0,5916,24016
2,4,0.01,10000,4999,4935266,619419,28602776,0,0,3572608,3575344
0,5,0.01,100000,49999,5063829,785481,28617888,0,0,3577025,3577233
8,5,0.2,100000,99999,5072553,558646,28617888,0,0,3577233,3577233
2,6,0.05,1000000,124999,5046480,1068832,28412664,0,0,3524788,3551580
0,6,0.01,10000,2499,4457137,968638,27125304,0,0,2899338,3390660
3,6,0.1,100000,24999,4964287,917339,28177448,0,0,3482451,3522178
8,4,0.1,100000,16666,4524246,825382,28617720,0,0,3576197,3577212
7,6,0.01,10000,2499,4604137,826370,27125304,0,0,2899338,3390660
7,5,0.01,100000,16666,4942878,789663,28617888,0,0,3576277,3577233
8,3,0.1,10000,9999,4578237,482161,28618392,0,0,3577296,3577296
5,3,0.1,100000,12499,4079134,376708,28618392,0,0,3577296,3577296
6,6,0.2,100000,12499,4498804,954866,28177448,0,0,3421797,3522178
7,3,0.2,100000,49999,5461439,404419,28618392,0,0,3577296,3577296
5,0,0.1,100000,16666,4908146,102521,2114328,0,0,50808,264288
8,4,0.1,10000,4999,4590286,722247,28602776,0,0,3572608,3575344
2,6,0.2,10000,4999,5167688,1187776,27125304,0,0,3227578,3390660
8,5,0.2,10000,1666,4646754,651592,28603320,0,0,3556388,3575412
3,3,0.1,10000,1666,4024230,376208,28618392,0,0,3577296,3577296
4,5,0.05,1000000,166666,4953928,689353,28618392,0,0,3577279,3577296
1,4,0.1,100000,16666,3840362,554133,28617720,0,0,3576197,3577212
3,5,0.2,10000,4999,4107909,614069,28603320,0,0,3571916,3575412
9,0,0.1,10000,9999,5759821,1355,192152,0,0,24013,24016
2,7,0.05,1000000,999999,5125169,1095482,28248248,0,0,3531028,3531028
7,5,0.1,100000,49999,4674598,787577,28617888,0,0,3577025,3577233
7,3,0.2,1000000,999999,4709150,330623,28618392,0,0,3577296,3577296
7,6,0.2,1000000,166666,4814552,951228,28412664,0,0,3527618,3551580
7,3,0.2,1000000,124999,4868945,442373,28618392,0,0,3577296,3577296
5,6,0.01,1000000,124999,5206396,1036011,28412664,0,0,3524788,3551580
8,4,0.1,100000,24999,4274591,523844,28617720,0,0,3576577,3577212
1,4,0.01,100000,99999,4878552,530484,28617720,0,0,3577212,3577212
3,7,0.01,10000,1249,5186460,678841,24744088,0,0,2332892,3093008
6,5,0.1,10000,9999,5111568,615335,28603320,0,0,3575410,3575412
2,3,0.01,1000000,499999,4818387,352428,28618392,0,0,3577296,3577296
9,7,0.05,10000,4999,5375754,743595,24744088,0,0,2853787,3093008
1,3,0.01,100000,24999,4489103,351435,28618392,0,0,3577296,3577296
7,0,0.05,10000,2499,5371913,1118,192152,0,0,5916,24016
1,6,0.1,10000,1666,4686372,781207,27125304,0,0,2647545,3390660
9,5,0.01,10000,9999,4675187,613048,28603320,0,0,3575410,3575412
0,6,0.01,100000,24999,4215157,876170,28177448,0,0,3482451,3522178
9,4,0.05,1000000,166666,5000497,784417,28618392,0,0,3577276,3577296
8,5,0.05,1000000,249999,4721948,657068,28618392,0,0,3577286,3577296
8,0,0.05,100000,24999,4794343,54478,2114328,0,0,79057,264288
8,4,0.2,1000000,499999,5413893,718146,28618392,0,0,3577296,3577296
8,6,0.2,1000000,499999,5071623,1078980,28412664,0,0,3539237,3551580
2,6,0.1,100000,12499,4420913,810718,28177448,0,0,3421797,3522178
2,4,0.01,1000000,499999,5031601,641527,28618392,0,0,3577296,3577296
3,5,0.05,100000,12499,4462537,673125,28617888,0,0,3575864,3577233
3,6,0.1,100000,99999,4685897,817055,28177448,0,0,3522178,3522178
4,7,0.05,10000,4999,4642120,682092,24744088,0,0,2853787,3093008
1,4,0.01,10000,9999,4682882,605972,28602776,0,0,3575342,3575344
4,4,0.01,100000,99999,5181007,762217,28617720,0,0,3577212,3577212
2,4,0.1,100000,49999,4567742,708949,28617720,0,0,3576994,3577212
1,0,0.01,10000,4999,4201563,966,192152,0,0,12041,24016
1,6,0.2,10000,2499,5357225,975647,27125304,0,0,2899338,3390660
3,0,0.2,10000,9999,4785833,40987,192152,0,0,24013,24016
9,7,0.05,100000,49999,5404965,930019,27368832,0,0,3355711,3421101
5,4,0.05,100000,99999,4358648,628927,28617720,0,0,3577212,3577212
3,5,0.1,10000,1249,4692451,754817,28603320,0,0,3547772,3575412
4,5,0.2,10000,1249,5488911,774184,28603320,0,0,3547772,3575412
6,4,0.01,10000,1666,4958762,693319,28602776,0,0,3558302,3575344
6,6,0.01,100000,12499,4849741,941005,28177448,0,0,3421797,3522178
9,6,0.01,10000,1249,4638112,827635,27125304,0,0,2454402,3390660
0,0,0.2,1000000,999999,5010194,699023,18716496,0,0,2339557,2339559
0,0,0.01,10000,4999,4778771,41129,192152,0,0,12041,24016
4,6,0.1,1000000,166666,4480755,997570,28412664,0,0,3527618,3551580
6,0,0.2,10000,4999,4767500,999,192152,0,0,12041,24016
1,7,0.01,100000,49999,4810720,912457,27368832,0,0,3355711,3421101
6,7,0.01,100000,16666,4741773,810156,27368832,0,0,3203628,3421101
7,7,0.1,1000000,166666,5274309,1137371,28248248,0,0,3452916,3531028
1,7,0.05,10000,1249,5024709,555160,24744088,0,0,2332892,3093008
7,5,0.05,100000,49999,5212322,613457,28617888,0,0,3577025,3577233
3,5,0.2,1000000,249999,4173365,652549,28618392,0,0,3577286,3577296
4,5,0.1,100000,99999,4764098,759999,28617888,0,0,3577233,3577233
2,0,0.05,10000,4999,4708303,945,192152,0,0,12041,24016
2,4,0.05,10000,9999,4814269,729688,28602776,0,0,3575342,3575344
0,4,0.05,10000,9999,4440598,740741,28602776,0,0,3575342,3575344
0,4,0.2,10000,2499,4890783,695473,28602776,0,0,3566981,3575344
8,4,0.01,1000000,499999,4511668,798466,28618392,0,0,3577296,3577296
4,6,0.05,10000,1249,4339526,779491,27125304,0,0,2454402,3390660
9,5,0.05,100000,12499,3988926,549737,28617888,0,0,3575864,3577233
9,7,0.1,100000,49999,4758677,776530,27368832,0,0,3355711,3421101
2,6,0.05,1000000,249999,4688485,925329,28412664,0,0,3531027,3551580
5,0,0.1,1000000,499999,4814406,719878,18716496,0,0,1216912,2339559
9,6,0.05,100000,16666,5403974,988981,28177448,0,0,3452021,3522178
6,4,0.05,1000000,124999,4774409,687980,28618392,0,0,3577251,3577296
3,7,0.2,100000,12499,4788724,845137,27368832,0,0,3150124,3421101
8,7,0.1,10000,9999,4691937,669697,24744088,0,0,3092953,3093008
2,7,0.2,100000,99999,4288204,697827,27368832,0,0,3421101,3421101
0,0,0.01,10000,9999,4786274,966,192152,0,0,24013,24016
4,5,0.01,1000000,999999,4783387,630139,28618392,0,0,3577296,3577296
0,4,0.01,100000,99999,5420771,747434,28617720,0,0,3577212,3577212
5,0,0.05,10000,1249,4202637,1097,192152,0,0,3021,24016
3,4,0.01,10000,4999,4878150,630529,28602776,0,0,3572608,3575344
8,3,0.01,100000,12499,5251127,381892,28618392,0,0,3577296,3577296
4,5,0.01,100000,49999,4662430,660230,28617888,0,0,3577025,3577233
4,4,0.2,1000000,124999,5362397,664715,28618392,0,0,3577251,3577296
8,0,0.2,1000000,166666,4379933,682465,18716496,0,0,406042,2339559
2,5,0.2,100000,16666,4516895,653829,28617888,0,0,3576277,3577233
4,7,0.2,1000000,999999,4777475,816767,28248248,0,0,3531028,3531028
0,6,0.1,1000000,999999,5420199,872314,28412664,0,0,3551580,3551580
4,4,0.1,100000,12499,5238489,756181,28617720,0,0,3575751,3577212
9,0,0.05,1000000,124999,5496836,712023,18716496,0,0,315016,2339559
3,6,0.01,100000,16666,4702557,831032,28177448,0,0,3452021,3522178
2,7,0.2,10000,1666,4421121,766587,24744088,0,0,2428904,3093008
9,4,0.01,10000,4999,4403780,666152,28602776,0,0,3572608,3575344
9,7,0.01,10000,2499,4549608,428998,24744088,0,0,2560434,3093008
9,0,0.2,10000,1666,5475356,936,192152,0,0,3957,24016
0,5,0.1,1000000,999999,4227031,714841,28618392,0,0,3577296,3577296
0,7,0.01,1000000,166666,4567788,767950,28248248,0,0,3452916,3531028
7,7,0.01,100000,24999,5354566,864477,27368832,0,0,3273316,3421101
5,0,0.01,100000,99999,4293120,34053,2114328,0,0,264286,264288
9,5,0.2,10000,9999,4891404,729801,28603320,0,0,3575410,3575412
9,5,0.1,10000,9999,5156214,738274,28603320,0,0,3575410,3575412
3,0,0.2,100000,49999,5316880,53687,2114328,0,0,142496,264288
4,5,0.2,10000,1666,5330559,659815,28603320,0,0,3556388,3575412
2,4,0.01,100000,16666,4369282,488009,28617720,0,0,3576197,3577212
8,7,0.01,10000,9999,4988378,656290,24744088,0,0,3092953,3093008
1,3,0.01,1000000,124999,4203977,400349,28618392,0,0,3577296,3577296
6,5,0.05,1000000,499999,5172585,607929,28618392,0,0,3577294,3577296
9,3,0.01,10000,1666,4833177,422157,28618392,0,0,3577296,3577296
6,3,0.05,100000,24999,5046066,274819,28618392,0,0,3577296,3577296
8,4,0.01,100000,49999,4333275,614564,28617720,0,0,3576994,3577212
0,6,0.01,1000000,166666,4796531,978647,28412664,0,0,3527618,3551580
1,7,0.1,10000,4999,5085190,713308,24744088,0,0,2853787,3093008
6,3,0.2,100000,16666,4352794,411900,28618392,0,0,3577296,3577296
0,7,0.2,1000000,499999,4803023,1012061,28248248,0,0,3505738,3531028
4,6,0.2,1000000,124999,4082336,821866,28412664,0,0,3524788,3551580
7,7,0.2,10000,4999,4993246,624210,24744088,0,0,2853787,3093008
1,6,0.01,1000000,499999,4425359,862000,28412664,0,0,3539237,3551580
2,6,0.01,1000000,124999,5124273,1039103,28412664,0,0,3524788,3551580
5,4,0.01,100000,12499,4741801,670370,28617720,0,0,3575751,3577212
4,5,0.2,1000000,499999,4922438,788645,28618392,0,0,3577294,3577296
1,5,0.2,10000,2499,4722719,589413,28603320,0,0,3564911,3575412
5,5,0.05,10000,1666,4574790,745699,28603320,0,0,3556388,3575412
9,6,0.2,1000000,999999,5318759,893258,28412664,0,0,3551580,3551580
1,4,0.05,100000,24999,4427566,687730,28617720,0,0,3576577,3577212
7,4,0.2,100000,49999,5127821,667359,28617720,0,0,3576994,3577212
2,5,0.05,1000000,499999,4411929,733530,28618392,0,0,3577294,3577296
4,6,0.2,1000000,249999,4002892,954863,28412664,0,0,3531027,3551580
8,3,0.01,10000,2499,4485402,350467,28618392,0,0,3577296,3577296
7,6,0.1,100000,12499,4699559,718242,28177448,0,0,3421797,3522178
4,3,0.1,100000,24999,4844875,370931,28618392,0,0,3577296,3577296
1,0,0.1,1000000,999999,4128898,633295,18716496,0,0,2339557,2339559
1,5,0.05,100000,16666,4978895,803555,28617888,0,0,3576277,3577233
7,7,0.1,100000,49999,4421650,863981,27368832,0,0,3355711,3421101
1,7,0.1,1000000,124999,4859019,757714,28248248,0,0,3435561,3531028
9,7,0.01,10000,1249,5163648,646841,24744088,0,0,2332892,3093008
8,3,0.2,100000,16666,4702451,351318,28618392,0,0,3577296,3577296
5,3,0.05,100000,99999,4466946,363244,28618392,0,0,3577296,3577296
2,6,0.01,1000000,499999,5095107,837708,28412664,0,0,3539237,3551580
5,0,0.01,10000,1249,4229637,943,192152,0,0,3021,24016
2,5,0.1,1000000,999999,5034988,572991,28618392,0,0,3577296,3577296
5,5,0.01,1000000,124999,4553533,635486,28618392,0,0,3577259,3577296
5,0,0.05,1000000,999999,4830144,668876,18716496,0,0,2339557,2339559
4,0,0.1,10000,4999,4971601,961,192152,0,0,12041,24016
3,3,0.05,10000,4999,4897267,370169,28618392,0,0,3577296,3577296
3,6,0.2,1000000,499999,4348753,830662,28412664,0,0,3539237,3551580
5,0,0.1,10000,2499,4890838,954,192152,0,0,5916,24016
6,0,0.05,1000000,499999,5303341,642208,18716496,0,0,1216912,2339559
3,5,0.01,100000,12499,5066618,668621,28617888,0,0,3575864,3577233
0,3,0.05,100000,16666,4824012,461619,28618392,0,0,3577296,3577296
9,6,0.05,10000,9999,4714643,965013,27125304,0,0,3390637,3390660
0,6,0.05,10000,4999,4842652,773598,27125304,0,0,3227578,3390660
6,0,0.1,100000,49999,4812099,79613,2114328,0,0,142496,264288
7,3,0.01,1000000,124999,4377343,342450,28618392,0,0,3577296,3577296
5,7,0.2,10000,9999,4723103,625865,24744088,0,0,3092953,3093008
7,0,0.05,100000,24999,4414039,53567,2114328,0,0,79057,264288
0,3,0.2,1000000,999999,4683765,376379,28618392,0,0,3577296,3577296
9,7,0.2,100000,49999,4055432,773351,27368832,0,0,3355711,3421101
1,0,0.2,1000000,124999,4819870,680783,18716496,0,0,315016,2339559
7,6,0.2,1000000,999999,4962174,843786,28412664,0,0,3551580,3551580
9,4,0.05,10000,1249,4543534,558631,28602776,0,0,3547660,3575344
7,5,0.1,10000,2499,4953989,825516,28603320,0,0,3564911,3575412
3,4,0.01,1000000,499999,4790519,684420,28618392,0,0,3577296,3577296
3,7,0.2,100000,16666,4454132,791576,27368832,0,0,3203628,3421101
2,4,0.05,10000,1249,4550776,574287,28602776,0,0,3547660,3575344
9,3,0.05,100000,49999,4650738,359259,28618392,0,0,3577296,3577296
9,5,0.01,10000,1666,4457128,545025,28603320,0,0,3556388,3575412
4,0,0.1,10000,9999,4829623,955,192152,0,0,24013,24016
4,3,0.1,100000,12499,4293149,311703,28618392,0,0,3577296,3577296
4,3,0.01,1000000,999999,4441195,343000,28618392,0,0,3577296,3577296
9,7,0.01,1000000,124999,5048099,822871,28248248,0,0,3435561,3531028
8,7,0.1,100000,99999,4818940,778228,27368832,0,0,3421101,3421101
7,6,0.1,100000,49999,4635256,853235,28177448,0,0,3509476,3522178
4,0,0.05,100000,49999,5119917,64835,2114328,0,0,142496,264288
3,3,0.2,10000,1666,4775796,321446,28618392,0,0,3577296,3577296
3,3,0.01,1000000,999999,4853846,463603,28618392,0,0,3577296,3577296
7,0,0.2,10000,9999,4549781,948,192152,0,0,24013,24016
6,6,0.2,1000000,499999,4695437,935162,28412664,0,0,3539237,3551580
8,0,0.05,10000,9999,4786037,993,192152,0,0,24013,24016
1,7,0.05,10000,2499,4325315,797635,24744088,0,0,2560434,3093008
9,7,0.2,1000000,124999,4378624,879642,28248248,0,0,3435561,3531028
4,6,0.01,10000,1666,4867635,1032885,27125304,0,0,2647545,3390660
5,4,0.01,100000,99999,4568035,679629,28617720,0,0,3577212,3577212
4,7,0.1,10000,9999,4583477,709489,24744088,0,0,3092953,3093008
4,7,0.1,1000000,124999,5126746,896002,28248248,0,0,3435561,3531028
3,6,0.01,100000,99999,4241569,777159,28177448,0,0,3522178,3522178
3,5,0.1,1000000,499999,4121879,519321,28618392,0,0,3577294,3577296
9,3,0.1,10000,1666,4682282,412388,28618392,0,0,3577296,3577296
6,6,0.2,1000000,166666,4532000,916580,28412664,0,0,3527618,3551580
5,6,0.05,1000000,124999,4586358,971692,28412664,0,0,3524788,3551580
2,3,0.1,10000,9999,4492393,362962,28618392,0,0,3577296,3577296
1,7,0.05,100000,24999,4325272,614847,27368832,0,0,3273316,3421101
1,6,0.05,1000000,166666,5254750,861690,28412664,0,0,3527618,3551580
6,6,0.01,1000000,249999,4224455,624358,28412664,0,0,3531027,3551580
6,7,0.1,1000000,166666,4943601,1046870,28248248,0,0,3452916,3531028
9,0,0.01,100000,12499,4234911,34108,2114328,0,0,29808,264288
0,7,0.01,100000,24999,4851284,750905,27368832,0,0,3273316,3421101
0,5,0.05,100000,16666,5017957,667069,28617888,0,0,3576277,3577233
2,5,0.01,10000,4999,4682482,678603,28603320,0,0,3571916,3575412
4,4,0.01,10000,4999,4549061,606525,28602776,0,0,3572608,3575344
6,7,0.2,100000,24999,4902337,859735,27368832,0,0,3273316,3421101
1,4,0.2,10000,1666,4777160,634060,28602776,0,0,3558302,3575344
6,5,0.1,100000,16666,4687947,680991,28617888,0,0,3576277,3577233
4,6,0.01,10000,1249,4617807,767644,27125304,0,0,2454402,3390660
8,7,0.05,10000,9999,4784967,704429,24744088,0,0,3092953,3093008
1,7,0.1,1000000,999999,4900837,812683,28248248,0,0,3531028,3531028
2,0,0.05,1000000,499999,4975111,695122,18716496,0,0,1216912,2339559
6,6,0.01,1000000,166666,4740779,728930,28412664,0,0,3527618,3551580
3,3,0.05,1000000,249999,4608221,314594,28618392,0,0,3577296,3577296
5,0,0.1,100000,99999,4548326,45732,2114328,0,0,264286,264288
0,5,0.2,1000000,124999,4163958,614309,28618392,0,0,3577259,3577296
4,0,0.2,100000,99999,4667019,113492,2114328,0,0,264286,264288
1,3,0.01,1000000,499999,5002300,343418,28618392,0,0,3577296,3577296
9,5,0.05,10000,9999,4836004,591089,28603320,0,0,3575410,3575412
3,5,0.05,100000,99999,4754438,767426,28617888,0,0,3577233,3577233
2,7,0.05,1000000,499999,4938368,687239,28248248,0,0,3505738,3531028
9,3,0.2,10000,4999,5068826,387514,28618392,0,0,3577296,3577296
0,6,0.1,1000000,166666,5197246,863547,28412664,0,0,3527618,3551580
1,3,0.01,10000,2499,4743903,415606,28618392,0,0,3577296,3577296
6,7,0.01,10000,1666,5171967,499171,24744088,0,0,2428904,3093008
6,0,0.2,1000000,999999,5521314,533701,18716496,0,0,2339557,2339559
7,4,0.2,10000,1666,5185424,721170,28602776,0,0,3558302,3575344
6,5,0.01,100000,49999,4561765,665849,28617888,0,0,3577025,3577233
7,5,0.01,1000000,499999,4298650,514493,28618392,0,0,3577294,3577296
6,6,0.1,1000000,166666,5028445,848861,28412664,0,0,3527618,3551580
9,3,0.1,1000000,124999,4686757,444630,28618392,0,0,3577296,3577296
5,7,0.05,1000000,166666,4546655,877023,28248248,0,0,3452916,3531028
7,5,0.1,10000,4999,4883848,540815,28603320,0,0,3571916,3575412
0,6,0.01,10000,9999,5178562,740289,27125304,0,0,3390637,3390660
4,6,0.01,1000000,249999,4583500,799254,28412664,0,0,3531027,3551580
5,0,0.2,10000,4999,5066195,954,192152,0,0,12041,24016
3,5,0.1,100000,49999,4592251,702353,28617888,0,0,3577025,3577233
4,7,0.2,10000,1666,5082225,907350,24744088,0,0,2428904,3093008
8,5,0.1,100000,99999,4044162,707442,28617888,0,0,3577233,3577233
9,7,0.2,100000,12499,4793096,899306,27368832,0,0,3150124,3421101
2,3,0.05,10000,9999,4826393,311555,28618392,0,0,3577296,3577296
3,0,0.2,1000000,166666,4772908,742921,18716496,0,0,406042,2339559
2,5,0.1,10000,9999,5209183,706520,28603320,0,0,3575410,3575412
7,4,0.1,10000,9999,4919643,572145,28602776,0,0,3575342,3575344
8,7,0.05,10000,1666,4759684,728053,24744088,0,0,2428904,3093008
8,3,0.01,1000000,124999,4680109,391393,28618392,0,0,3577296,3577296
8,6,0.05,100000,16666,4814128,936557,28177448,0,0,3452021,3522178
7,5,0.1,100000,12499,4861525,540380,28617888,0,0,3575864,3577233
7,3,0.05,1000000,124999,4707284,399882,28618392,0,0,3577296,3577296
6,0,0.05,1000000,124999,4317679,668361,18716496,0,0,315016,2339559
3,7,0.01,10000,9999,4794288,678865,24744088,0,0,3092953,3093008
9,7,0.1,1000000,124999,4710889,981426,28248248,0,0,3435561,3531028
1,3,0.2,10000,2499,4802870,395512,28618392,0,0,3577296,3577296
0,0,0.01,100000,49999,4317117,93420,2114328,0,0,142496,264288
6,7,0.2,1000000,124999,4879363,856220,28248248,0,0,3435561,3531028
4,7,0.1,1000000,166666,5328031,852079,28248248,0,0,3452916,3531028
9,5,0.1,1000000,166666,4848447,558675,28618392,0,0,3577279,3577296
9,5,0.1,10000,1249,4937864,647217,28603320,0,0,3547772,3575412
7,0,0.05,100000,49999,4812848,93838,2114328,0,0,142496,264288
1,6,0.2,1000000,999999,4568575,863205,28412664,0,0,3551580,3551580
0,5,0.1,10000,9999,4653410,638490,28603320,0,0,3575410,3575412
6,6,0.1,10000,4999,4516530,896204,27125304,0,0,3227578,3390660
5,0,0.2,10000,1249,4697658,1026,192152,0,0,3021,24016
7,5,0.01,1000000,166666,4476685,436432,28618392,0,0,3577279,3577296
6,7,0.05,100000,16666,4797263,689291,27368832,0,0,3203628,3421101
8,7,0.2,1000000,499999,4656179,719919,28248248,0,0,3505738,3531028
9,7,0.2,100000,24999,5118127,761312,27368832,0,0,3273316,3421101
5,6,0.01,10000,9999,4459541,824887,27125304,0,0,3390637,3390660
3,6,0.05,10000,9999,4880712,749969,27125304,0,0,3390637,3390660
2,6,0.05,100000,99999,4563116,579439,28177448,0,0,3522178,3522178
3,3,0.1,10000,4999,4346146,413556,28618392,0,0,3577296,3577296
4,4,0.01,10000,1249,4348889,678663,28602776,0,0,3547660,3575344
2,7,0.05,1000000,249999,4635047,891514,28248248,0,0,3474855,3531028
3,4,0.1,100000,16666,4669084,591116,28617720,0,0,3576197,3577212
1,6,0.1,1000000,249999,4617519,539864,28412664,0,0,3531027,3551580
4,5,0.05,1000000,499999,4430187,564256,28618392,0,0,3577294,3577296
4,0,0.2,1000000,124999,4922114,663944,18716496,0,0,315016,2339559
4,4,0.01,10000,1666,4474572,556637,28602776,0,0,3558302,3575344
5,0,0.1,100000,24999,4902267,53195,2114328,0,0,79057,264288
9,0,0.01,1000000,499999,4503477,573293,18716496,0,0,1216912,2339559
4,5,0.1,1000000,499999,4591274,547569,28618392,0,0,3577294,3577296
5,5,0.1,10000,2499,4688992,640293,28603320,0,0,3564911,3575412
5,7,0.2,10000,2499,4934193,726823,24744088,0,0,2560434,3093008
8,0,0.2,10000,9999,4802778,956,192152,0,0,24013,24016
2,4,0.2,10000,2499,4633764,649076,28602776,0,0,3566981,3575344
1,6,0.2,100000,24999,4571613,952137,28177448,0,0,3482451,3522178
4,7,0.2,100000,16666,4521973,929116,27368832,0,0,3203628,3421101
3,3,0.01,1000000,249999,4800401,382910,28618392,0,0,3577296,3577296
5,5,0.05,10000,9999,4633253,730968,28603320,0,0,3575410,3575412
4,6,0.01,100000,99999,4681011,700160,28177448,0,0,3522178,3522178
7,3,0.1,1000000,249999,4739476,366207,28618392,0,0,3577296,3577296
6,6,0.1,1000000,499999,4684112,969140,28412664,0,0,3539237,3551580
8,3,0.2,1000000,499999,4381488,320588,28618392,0,0,3577296,3577296
1,4,0.01,10000,1249,4348505,534577,28602776,0,0,3547660,3575344
0,0,0.05,100000,99999,4568521,113358,2114328,0,0,264286,264288
5,4,0.01,100000,16666,4515655,629080,28617720,0,0,3576197,3577212
7,5,0.05,100000,99999,4559490,649938,28617888,0,0,3577233,3577233
3,6,0.01,1000000,499999,4658509,772084,28412664,0,0,3539237,3551580
2,5,0.05,1000000,124999,4642023,637264,28618392,0,0,3577259,3577296
1,5,0.05,100000,12499,4811111,673432,28617888,0,0,3575864,3577233
6,0,0.2,10000,1249,4686525,943,192152,0,0,3021,24016
3,6,0.05,10000,4999,4915911,804998,27125304,0,0,3227578,3390660
2,6,0.05,100000,49999,4471834,786028,28177448,0,0,3509476,3522178
8,4,0.1,1000000,999999,4869608,537700,28618392,0,0,3577296,3577296
1,4,0.2,10000,9999,4969703,574790,28602776,0,0,3575342,3575344
4,4,0.2,10000,4999,4692430,611160,28602776,0,0,3572608,3575344
6,5,0.05,1000000,124999,4799240,594962,28618392,0,0,3577259,3577296
0,5,0.1,100000,99999,4405728,649968,28617888,0,0,3577233,3577233
5,7,0.05,10000,1666,4663381,513980,24744088,0,0,2428904,3093008
1,5,0.1,10000,9999,4471444,514986,28603320,0,0,3575410,3575412
